player,position_x,season,team_off,possible_weeks_off,weeks_predicted_off,games_actually_played_off,availability_rate_off,weeks_real_stats_off,weeks_inferred_snap_verified_off,weeks_inferred_pbp_confirmed_off,weeks_synthetic_off,predicted_season_total_off,actual_season_total_off,team_on,possible_weeks_on,weeks_predicted_on,games_actually_played_on,availability_rate_on,weeks_real_stats_on,weeks_inferred_snap_verified_on,weeks_inferred_pbp_confirmed_on,weeks_synthetic_on,predicted_season_total_on,actual_season_total_on,player_id,position_y,weeks,weeks_changed,cells_changed,dose,first_season,is_rookie,stratum,e_off,e_on,b_off,b_on
00-0035308,TE,2022,BUF,16,16,5,0.5698529411764706,0,0,0,16,0.4787319860005938,1.7,BUF,16,16,5,0.5698529411764706,0,0,0,16,0.0179572302306849,1.7,00-0035308,TE,5,1,1,0.2,2019,0,low,1.221268013999406,1.682042769769315,-1.221268013999406,-1.682042769769315
00-0035329,TE,2022,LAC,17,17,6,0.8180147058823529,0,0,0,17,32.728759531204325,29.0,LAC,17,17,6,0.8180147058823529,0,0,0,17,31.19998331289976,29.0,00-0035329,TE,7,1,1,0.1428571428571428,2020,0,low,3.728759531204325,2.199983312899761,3.728759531204325,2.199983312899761
00-0035345,TE,2022,NYG,17,17,15,0.2977941176470588,0,0,0,17,4.179618953029594,19.5,NYG,17,17,15,0.2977941176470588,0,0,0,17,3.7200426489430223,19.5,00-0035345,TE,15,1,1,0.0666666666666666,2020,0,low,15.320381046970406,15.779957351056979,-15.320381046970406,-15.779957351056979
00-0035356,TE,2022,PHI,17,17,5,0.5294117647058824,0,0,0,17,0.0006940428067697,0.0,PHI,17,17,5,0.5294117647058824,0,0,0,17,0.4638937318076488,0.0,00-0035356,TE,5,1,1,0.2,2021,0,low,0.0006940428067697,0.4638937318076488,0.0006940428067697,0.4638937318076488
00-0035436,TE,2022,NE,17,17,3,0.0625,0,0,0,17,-0.0112138333981383,0.0,NE,17,17,3,0.0625,0,0,0,17,2.8273746440913188e-05,0.0,00-0035436,TE,3,2,2,0.6666666666666666,2020,0,mid,0.0112138333981383,2.8273746440913188e-05,-0.0112138333981383,2.8273746440913188e-05
00-0035547,TE,2022,KC,17,17,13,0.2941176470588235,0,0,0,17,7.2418012753463294,31.800000000000004,KC,17,17,13,0.2941176470588235,0,0,0,17,6.949562212342487,31.800000000000004,00-0035547,TE,14,1,1,0.0714285714285714,2021,0,low,24.558198724653675,24.85043778765752,-24.558198724653675,-24.85043778765752
00-0035562,TE,2022,LV,17,17,8,0.2738970588235294,0,0,0,17,2.786878282455523,4.9,LV,17,17,8,0.2738970588235294,0,0,0,17,5.566368766426183,4.9,00-0035562,TE,8,1,1,0.125,2019,0,low,2.113121717544477,0.6663687664261824,-2.113121717544477,0.6663687664261824
00-0035572,TE,2022,ATL,17,17,17,0.4705882352941176,0,0,0,17,14.959990333848294,17.9,ATL,17,17,17,0.4705882352941176,0,0,0,17,11.737926009189929,17.9,00-0035572,TE,17,1,1,0.0588235294117647,2021,0,low,2.9400096661517043,6.16207399081007,-2.9400096661517043,-6.16207399081007
00-0035603,TE,2022,LA,17,17,4,0.7647058823529411,0,0,0,17,3.852266520340991,5.5,LA,17,17,4,0.7647058823529411,0,0,0,17,3.70099104367953,5.5,00-0035603,TE,4,1,1,0.25,2021,0,low,1.647733479659009,1.79900895632047,-1.647733479659009,-1.79900895632047
00-0035624,TE,2022,CHI,17,17,6,0.613970588235294,0,0,0,17,38.64176220821682,24.6,CHI,17,17,6,0.613970588235294,0,0,0,17,49.03946004412808,24.6,00-0035624,TE,6,1,1,0.1666666666666666,2019,0,low,14.041762208216817,24.439460044128076,14.041762208216817,24.439460044128076
00-0035631,TE,2022,CIN,16,16,2,0.8541666666666666,0,0,0,16,15.633059584494722,1.7999999999999998,CIN,16,16,2,0.8541666666666666,0,0,0,16,15.211340512600982,1.7999999999999998,00-0035631,TE,2,1,1,0.5,2019,0,mid,13.833059584494723,13.411340512600983,13.833059584494723,13.411340512600983
00-0035644,TE,2022,SEA,17,17,17,0.9595588235294118,0,0,0,17,139.44867442917706,122.6,SEA,17,17,17,0.9595588235294118,0,0,0,17,143.3476638614084,122.6,00-0035644,TE,18,1,1,0.0555555555555555,2019,0,low,16.848674429177066,20.747663861408398,16.848674429177066,20.747663861408398
00-0035689,TE,2022,BUF,16,16,15,0.9791666666666666,0,0,0,16,116.43109819665696,135.7,BUF,16,16,15,0.9791666666666666,0,0,0,16,110.4782769400925,135.7,00-0035689,TE,17,1,1,0.0588235294117647,2019,0,low,19.268901803343027,25.22172305990749,-19.268901803343027,-25.22172305990749
00-0035771,TE,2022,CIN,16,16,16,0.8235294117647058,0,0,0,16,0.0010161149589309,36.900000000000006,CIN,16,16,16,0.8235294117647058,0,0,0,16,0.0010161149589309,36.900000000000006,00-0035771,TE,18,1,1,0.0555555555555555,2021,0,low,36.898983885041076,36.898983885041076,-36.898983885041076,-36.898983885041076
00-0035787,TE,2022,LA,17,17,2,0.1176470588235294,0,0,0,17,1.1419151038614137,0.0,LA,17,17,2,0.1176470588235294,0,0,0,17,1.2637054434884007,0.0,00-0035787,TE,2,1,1,0.5,2021,0,mid,1.1419151038614137,1.2637054434884007,1.1419151038614137,1.2637054434884007
00-0035823,TE,2022,MIN,17,17,4,0.3658088235294118,0,0,0,17,0.000479564300511,5.6000000000000005,MIN,17,17,4,0.3658088235294118,0,0,0,17,-0.3823613157464528,5.6000000000000005,00-0035823,TE,4,1,1,0.25,2020,0,low,5.59952043569949,5.982361315746453,-5.59952043569949,-5.982361315746453
00-0035956,TE,2022,CAR,17,17,15,0.1176470588235294,0,0,0,17,0.0755718302421427,18.0,CAR,17,17,15,0.1176470588235294,0,0,0,17,2.013271567841441,18.0,00-0035956,TE,15,1,1,0.0666666666666666,2021,0,low,17.924428169757856,15.986728432158559,-17.924428169757856,-15.986728432158559
00-0036005,TE,2022,PHI,17,17,2,0.1544117647058823,0,0,0,17,0.0002024291519745,0.0,PHI,17,17,2,0.1544117647058823,0,0,0,17,-0.1473570509353868,0.0,00-0036005,TE,2,2,2,1.0,2020,0,high,0.0002024291519745,0.1473570509353868,0.0002024291519745,-0.1473570509353868
00-0036032,TE,2022,DAL,17,17,13,0.6709558823529411,0,0,0,17,0.0008796028627464,3.1,DAL,17,17,13,0.6709558823529411,0,0,0,17,0.0008796028627464,3.1,00-0036032,TE,13,1,1,0.0769230769230769,2020,0,low,3.099120397137254,3.099120397137254,-3.099120397137254,-3.099120397137254
00-0036040,TE,2022,NO,17,17,16,0.5680147058823529,0,0,0,17,31.88999281000236,134.8,NO,17,17,16,0.5680147058823529,0,0,0,17,29.13550524559711,134.8,00-0036040,TE,16,1,1,0.0625,2020,0,low,102.91000718999766,105.66449475440291,-102.91000718999766,-105.66449475440291
00-0036059,TE,2022,SEA,17,17,2,0.3529411764705882,0,0,0,17,0.0004626952045131,7.7,SEA,17,17,2,0.3529411764705882,0,0,0,17,0.0004626952045131,7.7,00-0036059,TE,2,1,1,0.5,2021,0,mid,7.699537304795487,7.699537304795487,-7.699537304795487,-7.699537304795487
00-0036145,TE,2022,NYG,17,17,7,0.125,0,0,0,17,4.42743013419299,30.8,NYG,17,17,7,0.125,0,0,0,17,5.47241430650478,30.8,00-0036145,TE,9,1,1,0.1111111111111111,2020,0,low,26.37256986580701,25.32758569349522,-26.37256986580701,-25.32758569349522
00-0036194,TE,2022,CIN,16,16,12,0.3106617647058823,0,0,0,16,5.590962471194265,2.5,CIN,16,16,12,0.3106617647058823,0,0,0,16,6.897519993293463,2.5,00-0036194,TE,12,2,2,0.1666666666666666,2020,0,low,3.090962471194265,4.397519993293463,3.090962471194265,4.397519993293463
00-0036232,TE,2022,CLE,17,17,17,0.9705882352941176,0,0,0,17,19.426705290885256,61.7,CLE,17,17,17,0.9705882352941176,0,0,0,17,19.74710243832913,61.7,00-0036232,TE,17,1,1,0.0588235294117647,2020,0,low,42.27329470911475,41.95289756167087,-42.27329470911475,-41.95289756167087
00-0036244,TE,2022,SEA,17,17,17,0.5404411764705883,0,0,0,17,1.240764985703658,69.2,SEA,17,17,17,0.5404411764705883,0,0,0,17,-0.0157412001583103,69.2,00-0036244,TE,18,1,1,0.0555555555555555,2020,0,low,67.95923501429634,69.21574120015832,-67.95923501429634,-69.21574120015832
00-0036250,TE,2022,GB,17,17,17,0.4485294117647059,0,0,0,17,5.354533110164616,6.6,GB,17,17,17,0.4485294117647059,0,0,0,17,5.599788699921949,6.6,00-0036250,TE,17,1,1,0.0588235294117647,2020,0,low,1.2454668898353836,1.0002113000780506,-1.2454668898353836,-1.0002113000780506
00-0036290,TE,2022,CHI,17,17,17,1.0,0,0,0,17,162.05913433018063,147.29999999999998,CHI,17,17,17,1.0,0,0,0,17,157.08096529040094,147.29999999999998,00-0036290,TE,17,1,1,0.0588235294117647,2020,0,low,14.759134330180643,9.780965290400957,14.759134330180643,9.780965290400957
00-0036332,TE,2022,GB,17,17,17,0.5625,0,0,0,17,37.46317289573626,24.4,GB,17,17,17,0.5625,0,0,0,17,35.38486532940755,24.4,00-0036332,TE,17,1,1,0.0588235294117647,2020,0,low,13.063172895736258,10.984865329407555,13.063172895736258,10.984865329407555
00-0036422,TE,2022,NO,17,17,15,0.8823529411764706,0,0,0,17,62.66842702566672,44.7,NO,17,17,15,0.8823529411764706,0,0,0,17,54.794890292230654,44.7,00-0036422,TE,15,1,1,0.0666666666666666,2020,0,low,17.96842702566672,10.094890292230652,17.96842702566672,10.094890292230652
00-0036423,TE,2022,DEN,17,17,8,0.5367647058823529,0,0,0,17,26.502996823260798,25.5,DEN,17,17,8,0.5367647058823529,0,0,0,17,24.888476832177357,25.5,00-0036423,TE,8,1,1,0.125,2020,0,low,1.0029968232607978,0.6115231678226429,1.0029968232607978,-0.6115231678226429
00-0036424,TE,2022,LA,17,17,14,0.1783088235294117,0,0,0,17,3.549716024168066,17.900000000000002,LA,17,17,14,0.1783088235294117,0,0,0,17,1.7337575166953725,17.900000000000002,00-0036424,TE,14,1,1,0.0714285714285714,2020,0,low,14.350283975831935,16.16624248330463,-14.350283975831935,-16.16624248330463
00-0036429,TE,2022,SF,17,17,17,0.9375,0,0,0,17,0.0012290341369881,0.0,SF,17,17,17,0.9375,0,0,0,17,0.0012290341369881,0.0,00-0036429,TE,17,1,1,0.0588235294117647,2020,0,low,0.0012290341369881,0.0012290341369881,0.0012290341369881,0.0012290341369881
00-0036438,TE,2022,CAR,17,17,14,0.1764705882352941,0,0,0,17,0.2550451267975047,6.6,CAR,17,17,14,0.1764705882352941,0,0,0,17,0.0613590225423524,6.6,00-0036438,TE,14,1,1,0.0714285714285714,2021,0,low,6.344954873202495,6.538640977457647,-6.344954873202495,-6.538640977457647
00-0036510,TE,2022,NYJ,17,17,7,0.1764705882352941,0,0,0,17,2.294434858914377,0.0,NYJ,17,17,7,0.1764705882352941,0,0,0,17,3.677664723916312,0.0,00-0036510,TE,7,1,1,0.1428571428571428,2021,0,low,2.294434858914377,3.677664723916312,2.294434858914377,3.677664723916312
00-0036534,TE,2022,DET,17,17,13,0.1764705882352941,0,0,0,17,7.866763588965961,41.00000000000001,DET,17,17,13,0.1764705882352941,0,0,0,17,9.448294729568325,41.00000000000001,00-0036534,TE,13,1,1,0.0769230769230769,2021,0,low,33.13323641103405,31.551705270431682,-33.13323641103405,-31.551705270431682
00-0036556,TE,2022,HOU,17,17,11,0.5294117647058824,0,0,0,17,29.948289390681172,26.8,HOU,17,17,11,0.5294117647058824,0,0,0,17,32.628550370559225,26.8,00-0036556,TE,11,1,1,0.0909090909090909,2021,0,low,3.148289390681171,5.828550370559224,3.148289390681171,5.828550370559224
00-0036590,TE,2022,BUF,16,16,14,0.88,0,0,0,16,1.992304462211272,20.4,BUF,16,16,14,0.88,0,0,0,16,9.234954806003,20.4,00-0036590,TE,16,1,30,0.0625,2022,1,low,18.407695537788726,11.165045193996999,-18.407695537788726,-11.165045193996999
00-0036628,TE,2022,WAS,17,17,16,1.0,0,0,0,17,68.23787299478688,30.8,WAS,17,17,16,1.0,0,0,0,17,74.04377721287025,30.8,00-0036628,TE,16,1,1,0.0625,2021,0,low,37.437872994786886,43.243777212870256,37.437872994786886,43.243777212870256
00-0036637,TE,2022,KC,17,17,17,1.0,0,0,0,17,15.474060787825971,70.0,KC,17,17,17,1.0,0,0,0,17,6.758439964057023,70.0,00-0036637,TE,20,1,1,0.05,2021,0,low,54.52593921217403,63.241560035942975,-54.52593921217403,-63.241560035942975
00-0036692,TE,2022,CLE,17,17,4,0.1176470588235294,0,0,0,17,0.0001542317348377,0.0,CLE,17,17,4,0.1176470588235294,0,0,0,17,0.0001542317348377,0.0,00-0036692,TE,4,1,1,0.25,2021,0,low,0.0001542317348377,0.0001542317348377,0.0001542317348377,0.0001542317348377
00-0036741,TE,2022,PHI,17,17,17,0.9411764705882352,0,0,0,17,2.0259682530665137,23.3,PHI,17,17,17,0.9411764705882352,0,0,0,17,1.1680111918888592,23.3,00-0036741,TE,18,1,1,0.0555555555555555,2021,0,low,21.27403174693349,22.131988808111142,-21.27403174693349,-22.131988808111142
00-0036754,TE,2022,DET,17,17,17,0.5882352941176471,0,0,0,17,41.89990721871808,63.6,DET,17,17,17,0.5882352941176471,0,0,0,17,42.174641479791255,63.6,00-0036754,TE,17,1,1,0.0588235294117647,2021,0,low,21.700092781281924,21.425358520208746,-21.700092781281924,-21.425358520208746
00-0036825,TE,2022,ATL,17,17,7,0.1764705882352941,0,0,0,17,0.0002313476022565,0.0,ATL,17,17,7,0.1764705882352941,0,0,0,17,0.0002313476022565,0.0,00-0036825,TE,7,1,1,0.1428571428571428,2021,0,low,0.0002313476022565,0.0002313476022565,0.0002313476022565,0.0002313476022565
00-0036876,TE,2022,IND,17,17,13,1.0,0,0,0,17,10.64633603138765,61.2,IND,17,17,13,1.0,0,0,0,17,13.830773577174153,61.2,00-0036876,TE,13,1,1,0.0769230769230769,2021,0,low,50.553663968612355,47.36922642282585,-50.553663968612355,-47.36922642282585
00-0036887,TE,2022,JAX,17,17,16,0.8823529411764706,0,0,0,17,19.202929399273664,7.999999999999999,JAX,17,17,16,0.8823529411764706,0,0,0,17,17.481399686775557,7.999999999999999,00-0036887,TE,16,1,1,0.0625,2021,0,low,11.202929399273664,9.481399686775557,11.202929399273664,9.481399686775557
00-0036894,TE,2022,PIT,17,17,16,1.0,0,0,0,17,172.51137100127892,148.2,PIT,17,17,16,1.0,0,0,0,17,172.04660465360533,148.2,00-0036894,TE,16,1,1,0.0625,2021,0,low,24.31137100127893,23.84660465360534,24.31137100127893,23.84660465360534
00-0036970,TE,2022,ATL,17,17,10,1.0,0,0,0,17,166.01641509871806,75.6,ATL,17,17,10,1.0,0,0,0,17,164.43502785197825,75.6,00-0036970,TE,10,1,1,0.1,2021,0,low,90.41641509871806,88.83502785197825,90.41641509871806,88.83502785197825
00-0037004,TE,2022,MIA,17,17,9,0.4117647058823529,0,0,0,17,0.1992488585352835,0.0,MIA,17,17,9,0.4117647058823529,0,0,0,17,0.2427310924325473,0.0,00-0037004,TE,10,1,1,0.1,2021,0,low,0.1992488585352835,0.2427310924325473,0.1992488585352835,0.2427310924325473
00-0037005,TE,2022,CAR,17,17,17,0.9411764705882352,0,0,0,17,60.68890021927296,54.400000000000006,CAR,17,17,17,0.9411764705882352,0,0,0,17,59.14466351725657,54.400000000000006,00-0037005,TE,17,1,1,0.0588235294117647,2021,0,low,6.2889002192729535,4.744663517256562,6.2889002192729535,4.744663517256562
00-0037011,TE,2022,LAC,17,17,17,0.6470588235294118,0,0,0,17,11.613454319976382,17.2,LAC,17,17,17,0.6470588235294118,0,0,0,17,12.969050150217246,17.2,00-0037011,TE,18,1,1,0.0555555555555555,2021,0,low,5.586545680023617,4.230949849782753,-5.586545680023617,-4.230949849782753
00-0037031,TE,2022,IND,17,17,7,0.88,0,0,0,17,2.9882985244721203,0.0,IND,17,17,7,0.88,0,0,0,17,11.15912560720446,0.0,00-0037031,TE,7,1,30,0.1428571428571428,2022,1,low,2.9882985244721203,11.15912560720446,2.9882985244721203,11.15912560720446
00-0037078,TE,2022,WAS,17,17,10,0.88,0,0,0,17,2.2105984885424377,4.3,WAS,17,17,10,0.88,0,0,0,17,9.824829729325227,4.3,00-0037078,TE,10,1,30,0.1,2022,1,low,2.089401511457562,5.524829729325227,-2.089401511457562,5.524829729325227
00-0037086,TE,2022,PHI,17,17,14,0.88,0,0,0,17,2.135578490588069,13.1,PHI,17,17,14,0.88,0,0,0,17,9.824829729325227,13.1,00-0037086,TE,14,1,30,0.0714285714285714,2022,1,low,10.964421509411931,3.2751702706747725,-10.964421509411931,-3.2751702706747725
00-0037112,TE,2022,CHI,17,17,3,0.88,0,0,0,17,3.063318522426489,0.0,CHI,17,17,3,0.88,0,0,0,17,11.15912560720446,0.0,00-0037112,TE,3,1,30,0.3333333333333333,2022,1,mid,3.063318522426489,11.15912560720446,3.063318522426489,11.15912560720446
00-0037168,TE,2022,WAS,17,17,11,0.88,0,0,0,17,2.2105984885424377,13.999999999999998,WAS,17,17,11,0.88,0,0,0,17,9.812139481378187,13.999999999999998,00-0037168,TE,11,1,30,0.0909090909090909,2022,1,low,11.78940151145756,4.187860518621811,-11.78940151145756,-4.187860518621811
00-0037252,TE,2022,DEN,17,17,10,0.88,0,0,0,17,3.063318522426489,86.1,DEN,17,17,10,0.88,0,0,0,17,18.24115942200778,86.1,00-0037252,TE,10,1,30,0.1,2022,1,low,83.03668147757351,67.85884057799221,-83.03668147757351,-67.85884057799221
00-0037277,TE,2022,HOU,17,17,9,0.88,0,0,0,17,2.9882985244721203,30.3,HOU,17,17,9,0.88,0,0,0,17,9.824829729325227,30.3,00-0037277,TE,9,1,30,0.1111111111111111,2022,1,low,27.31170147552788,20.475170270674774,-27.31170147552788,-20.475170270674774
00-0037282,TE,2022,DET,17,17,14,0.88,0,0,0,17,2.135578490588069,28.3,DET,17,17,14,0.88,0,0,0,17,9.824829729325227,28.3,00-0037282,TE,14,1,30,0.0714285714285714,2022,1,low,26.16442150941193,18.475170270674774,-26.16442150941193,-18.475170270674774
00-0037304,TE,2022,PIT,17,17,17,0.88,0,0,0,17,2.2105984885424377,35.800000000000004,PIT,17,17,17,0.88,0,0,0,17,9.820884787000786,35.800000000000004,00-0037304,TE,17,1,30,0.0588235294117647,2022,1,low,33.58940151145757,25.97911521299922,-33.58940151145757,-25.97911521299922
00-0037311,TE,2022,TB,17,17,17,0.88,0,0,0,17,2.9882985244721203,21.0,TB,17,17,17,0.88,0,0,0,17,11.15912560720446,21.0,00-0037311,TE,18,1,30,0.0555555555555555,2022,1,low,18.01170147552788,9.84087439279554,-18.01170147552788,-9.84087439279554
00-0037348,TE,2022,MIA,17,17,2,0.88,0,0,0,17,2.838258528563383,0.0,MIA,17,17,2,0.88,0,0,0,17,9.812139481378187,0.0,00-0037348,TE,2,1,30,0.5,2022,1,mid,2.838258528563383,9.812139481378187,2.838258528563383,9.812139481378187
00-0037475,TE,2022,LAC,17,17,7,0.88,0,0,0,17,2.0605584926337004,5.7,LAC,17,17,7,0.88,0,0,0,17,9.812139481378187,5.7,00-0037475,TE,7,1,30,0.1428571428571428,2022,1,low,3.6394415073663,4.112139481378187,-3.6394415073663,4.112139481378187
00-0037539,TE,2022,NO,17,17,1,0.88,0,0,0,17,3.1383385203808576,0.0,NO,17,17,1,0.88,0,0,0,17,9.812139481378187,0.0,00-0037539,TE,1,1,30,1.0,2022,1,high,3.1383385203808576,9.812139481378187,3.1383385203808576,9.812139481378187
00-0037569,TE,2022,DAL,17,17,17,0.88,0,0,0,17,2.285618486496806,39.5,DAL,17,17,17,0.88,0,0,0,17,9.812139481378187,39.5,00-0037569,TE,17,1,30,0.0588235294117647,2022,1,low,37.21438151350319,29.68786051862181,-37.21438151350319,-29.68786051862181
00-0037744,TE,2022,ARI,17,17,16,0.88,0,0,0,17,2.0605584926337004,61.5,ARI,17,17,16,0.88,0,0,0,17,22.89779233287741,61.5,00-0037744,TE,16,1,30,0.0625,2022,1,low,59.4394415073663,38.60220766712259,-59.4394415073663,-38.60220766712259
00-0037755,TE,2022,IND,17,17,15,0.88,0,0,0,17,2.135578490588069,74.20000000000002,IND,17,17,15,0.88,0,0,0,17,10.021300821774664,74.20000000000002,00-0037755,TE,15,1,30,0.0666666666666666,2022,1,low,72.06442150941194,64.17869917822536,-72.06442150941194,-64.17869917822536
00-0037805,TE,2022,NYJ,17,17,5,0.88,0,0,0,17,2.838258528563383,1.8,NYJ,17,17,5,0.88,0,0,0,17,33.95986634264672,1.8,00-0037805,TE,5,1,30,0.2,2022,1,low,1.038258528563383,32.15986634264672,1.038258528563383,32.15986634264672
00-0037809,TE,2022,TEN,17,17,17,0.88,0,0,0,17,2.285618486496806,95.2,TEN,17,17,17,0.88,0,0,0,17,10.482093179143938,95.2,00-0037809,TE,17,1,30,0.0588235294117647,2022,1,low,92.9143815135032,84.71790682085606,-92.9143815135032,-84.71790682085606
00-0037838,TE,2022,BAL,17,17,16,0.88,0,0,0,17,2.135578490588069,91.3,BAL,17,17,16,0.88,0,0,0,17,10.49083848476654,91.3,00-0037838,TE,16,1,30,0.0625,2022,1,low,89.16442150941192,80.80916151523346,-89.16442150941192,-80.80916151523346
00-0038041,TE,2022,DAL,17,17,16,0.88,0,0,0,17,2.285618486496806,48.4,DAL,17,17,16,0.88,0,0,0,17,10.482093179143938,48.4,00-0038041,TE,17,1,30,0.0588235294117647,2022,1,low,46.11438151350319,37.91790682085606,-46.11438151350319,-37.91790682085606
00-0038046,TE,2022,BAL,17,17,2,0.88,0,0,0,17,2.135578490588069,8.9,BAL,17,17,2,0.88,0,0,0,17,10.49083848476654,8.9,00-0038046,TE,2,1,30,0.5,2022,1,mid,6.764421509411932,1.5908384847665396,-6.764421509411932,1.5908384847665396
00-0038115,TE,2022,NYG,17,17,12,0.88,0,0,0,17,3.1383385203808576,73.0,NYG,17,17,12,0.88,0,0,0,17,35.30685246847302,73.0,00-0038115,TE,14,1,30,0.0714285714285714,2022,1,low,69.86166147961914,37.69314753152698,-69.86166147961914,-37.69314753152698
00-0038129,TE,2022,TB,17,17,16,0.88,0,0,0,17,2.9882985244721203,93.1,TB,17,17,16,0.88,0,0,0,17,19.588145547834035,93.1,00-0038129,TE,17,1,30,0.0588235294117647,2022,1,low,90.11170147552788,73.51185445216596,-90.11170147552788,-73.51185445216596
00-0023459,QB,2023,NYJ,17,17,1,0.8419117647058824,0,0,0,17,217.7483913364566,0.0,NYJ,17,17,1,0.8419117647058824,0,0,0,17,237.1655955217176,0.0,00-0023459,QB,1,0,0,0.0,2006,0,none,217.7483913364566,237.1655955217176,217.7483913364566,237.1655955217176
00-0026158,QB,2023,CLE,17,17,5,0.7607843137254903,0,0,0,17,81.19099401830626,98.9,CLE,17,17,5,0.7607843137254903,0,0,0,17,82.82723431361224,98.9,00-0026158,QB,6,1,1,0.1666666666666666,2008,0,low,17.70900598169375,16.07276568638777,-17.70900598169375,-16.07276568638777
00-0026498,QB,2023,LA,17,17,15,0.8458508403361344,0,0,0,17,198.6865584822706,239.3,LA,17,17,15,0.8458508403361344,0,0,0,17,202.5180549506436,239.3,00-0026498,QB,16,1,1,0.0625,2009,0,low,40.6134415177294,36.78194504935641,-40.6134415177294,-36.78194504935641
00-0026625,QB,2023,LV,17,17,3,0.3377100840336134,0,0,0,17,24.529127857179468,5.0,LV,17,17,3,0.3377100840336134,0,0,0,17,29.51296462180948,5.0,00-0026625,QB,3,2,2,0.6666666666666666,2009,0,mid,19.529127857179468,24.51296462180948,19.529127857179468,24.51296462180948
00-0027948,QB,2023,KC,17,17,2,0.3783422459893047,0,0,0,17,16.511206684177186,5.9,KC,17,17,2,0.3783422459893047,0,0,0,17,17.43191105314286,5.9,00-0027948,QB,2,2,2,1.0,2011,0,high,10.611206684177185,11.531911053142858,10.611206684177185,11.531911053142858
00-0027973,QB,2023,CAR,17,17,3,0.857843137254902,0,0,0,17,197.33273070793547,23.6,CAR,17,17,3,0.857843137254902,0,0,0,17,198.60250730433984,23.6,00-0027973,QB,3,1,1,0.3333333333333333,2011,0,mid,173.73273070793547,175.00250730433984,173.73273070793547,175.00250730433984
00-0028118,QB,2023,NYG,17,17,11,0.3982843137254901,0,0,0,17,22.176835263361387,87.30000000000001,NYG,17,17,11,0.3982843137254901,0,0,0,17,24.31816558749954,87.30000000000001,00-0028118,QB,11,1,1,0.0909090909090909,2011,0,low,65.12316473663863,62.981834412500476,-65.12316473663863,-62.981834412500476
00-0028986,QB,2023,HOU,17,17,2,0.4786764705882353,0,0,0,17,15.573098463543309,9.8,HOU,17,17,2,0.4786764705882353,0,0,0,17,19.52656648565309,9.8,00-0028986,QB,2,1,1,0.5,2013,0,mid,5.773098463543308,9.726566485653088,5.773098463543308,9.726566485653088
00-0029263,QB,2023,DEN,17,17,15,0.9732620320855616,0,0,0,17,303.53684427479635,252.9,DEN,17,17,15,0.9732620320855616,0,0,0,17,304.9505294559984,252.9,00-0029263,QB,15,1,1,0.0666666666666666,2012,0,low,50.636844274796346,52.05052945599837,50.636844274796346,52.05052945599837
00-0029604,QB,2023,MIN,17,17,8,0.8071524064171123,0,0,0,17,247.4108668905908,149.9,MIN,17,17,8,0.8071524064171123,0,0,0,17,244.1308745496163,149.9,00-0029604,QB,8,1,1,0.125,2012,0,low,97.51086689059079,94.23087454961629,97.51086689059079,94.23087454961629
00-0029701,QB,2023,TEN,17,17,9,0.9143382352941176,0,0,0,17,224.10100193048575,80.0,TEN,17,17,9,0.9143382352941176,0,0,0,17,238.6968904560665,80.0,00-0029701,QB,9,1,1,0.1111111111111111,2012,0,low,144.10100193048575,158.6968904560665,144.10100193048575,158.6968904560665
00-0030533,QB,2023,JAX,17,17,1,0.1979166666666666,0,0,0,17,8.851298131735897,-0.3,JAX,17,17,1,0.1979166666666666,0,0,0,17,8.148440002117871,-0.3,00-0030533,QB,1,0,0,0.0,2013,0,none,9.151298131735897,8.448440002117872,9.151298131735897,8.448440002117872
00-0030565,QB,2023,SEA,17,17,15,0.4219771241830065,0,0,0,17,85.44992035774041,223.40000000000003,SEA,17,17,15,0.4219771241830065,0,0,0,17,94.838653744413,223.40000000000003,00-0030565,QB,15,1,1,0.0666666666666666,2013,0,low,137.95007964225962,128.56134625558704,-137.95007964225962,-128.56134625558704
00-0031237,QB,2023,DET,17,17,1,0.6006433823529411,0,0,0,17,79.0785322235007,-0.2,DET,17,17,1,0.6006433823529411,0,0,0,17,81.01193033927113,-0.2,00-0031237,QB,1,0,0,0.0,2014,0,none,79.2785322235007,81.21193033927113,79.2785322235007,81.21193033927113
00-0031280,QB,2023,NO,17,17,17,0.9730392156862746,0,0,0,17,189.95217120871536,237.1,NO,17,17,17,0.9730392156862746,0,0,0,17,202.30564089466472,237.1,00-0031280,QB,17,1,1,0.0588235294117647,2014,0,low,47.14782879128464,34.794359105335275,-47.14782879128464,-34.794359105335275
00-0031288,QB,2023,CIN,17,17,2,0.1875,0,0,0,17,6.657328139259823,0.8,CIN,17,17,2,0.1875,0,0,0,17,7.601973118398652,0.8,00-0031288,QB,2,1,1,0.5,2015,0,mid,5.857328139259823,6.801973118398652,5.857328139259823,6.801973118398652
00-0031345,QB,2023,LV,17,17,7,0.5163398692810458,0,0,0,17,118.28262169509436,62.1,LV,17,17,7,0.5163398692810458,0,0,0,17,116.28247152814738,62.1,00-0031345,QB,7,1,1,0.1428571428571428,2014,0,low,56.18262169509436,54.18247152814738,56.18262169509436,54.18247152814738
00-0031503,QB,2023,NO,17,17,7,0.6750919117647058,0,0,0,17,177.04864567155536,11.9,NO,17,17,7,0.6750919117647058,0,0,0,17,166.01125201396803,11.9,00-0031503,QB,7,1,1,0.1428571428571428,2015,0,low,165.14864567155536,154.11125201396803,165.14864567155536,154.11125201396803
