player_id,season,week,team,position
00-0027772,2013,2,SF,RB
00-0027772,2013,3,SF,RB
00-0027772,2013,4,SF,RB
00-0027772,2013,5,SF,RB
00-0027772,2013,6,SF,RB
00-0027772,2013,7,SF,RB
00-0027772,2013,8,SF,RB
00-0027772,2013,10,SF,RB
00-0027772,2013,11,SF,RB
00-0027772,2013,12,SF,RB
00-0027772,2013,15,SF,RB
00-0027772,2014,1,BUF,RB
00-0027772,2015,15,BUF,RB
00-0027772,2015,16,BUF,RB
00-0027779,2013,9,HOU,RB
00-0027779,2013,10,HOU,RB
00-0027783,2015,15,SEA,TE
00-0027783,2016,2,SEA,TE
00-0027786,2013,3,PIT,RB
00-0027786,2013,4,PIT,RB
00-0027786,2013,6,PIT,RB
00-0027786,2013,7,PIT,RB
00-0027793,2019,7,NE,WR
00-0027793,2019,8,NE,WR
00-0027793,2019,9,NE,WR
00-0027793,2019,12,NE,WR
00-0027793,2019,13,NE,WR
00-0027793,2019,14,NE,WR
00-0027793,2019,15,NE,WR
00-0027793,2019,16,NE,WR
00-0027793,2019,17,NE,WR
00-0027793,2020,8,TB,WR
00-0027825,2016,6,BUF,TE
00-0027825,2016,16,SF,TE
00-0027825,2016,17,SF,TE
00-0027825,2017,2,ARI,TE
00-0027825,2017,3,ARI,TE
00-0027825,2017,4,ARI,TE
00-0027825,2017,5,ARI,TE
00-0027825,2017,6,ARI,TE
00-0027825,2017,7,ARI,TE
00-0027825,2017,9,ARI,TE
00-0027825,2017,10,ARI,TE
00-0027825,2017,11,ARI,TE
00-0027825,2017,12,ARI,TE
00-0027825,2017,13,ARI,TE
00-0027825,2017,14,ARI,TE
00-0027825,2017,15,ARI,TE
00-0027825,2017,16,ARI,TE
00-0027825,2017,17,ARI,TE
00-0027861,2015,5,NO,RB
00-0027861,2015,6,NO,RB
00-0027861,2015,7,NO,RB
00-0027861,2015,8,NO,RB
00-0027861,2016,1,NO,RB
00-0027861,2016,2,NO,RB
00-0027861,2016,6,SEA,RB
00-0027861,2016,7,SEA,RB
00-0027861,2017,1,KC,RB
00-0027861,2017,2,KC,RB
00-0027861,2017,3,KC,RB
00-0027861,2017,4,KC,RB
00-0027861,2017,5,KC,RB
00-0027861,2017,6,KC,RB
00-0027861,2017,7,KC,RB
00-0027861,2017,8,KC,RB
00-0027861,2017,9,KC,RB
00-0027861,2017,11,KC,RB
00-0027861,2017,12,KC,RB
00-0027861,2017,13,KC,RB
00-0027861,2017,14,KC,RB
00-0027861,2017,15,KC,RB
00-0027861,2017,16,KC,RB
00-0027861,2017,17,KC,RB
00-0027864,2017,9,PHI,RB
00-0027874,2019,2,NYJ,WR
00-0027888,2015,2,JAX,RB
00-0027888,2015,3,JAX,RB
00-0027888,2015,4,JAX,RB
00-0027888,2016,1,JAX,RB
00-0027888,2016,2,JAX,RB
00-0027890,2014,12,MIN,RB
00-0027890,2014,13,MIN,RB
00-0027890,2014,14,MIN,RB
00-0027890,2014,15,MIN,RB
00-0027890,2014,16,MIN,RB
00-0027902,2020,8,BAL,WR
00-0027902,2020,9,BAL,WR
00-0027902,2020,10,BAL,WR
00-0027902,2020,11,BAL,WR
00-0027902,2020,12,BAL,WR
00-0027902,2020,13,BAL,WR
00-0027902,2020,14,BAL,WR
00-0027902,2020,15,BAL,WR
00-0027902,2020,16,BAL,WR
00-0027902,2020,17,BAL,WR
00-0027905,2013,16,SF,RB
00-0027917,2013,1,MIA,RB
00-0027917,2013,2,MIA,RB
00-0027925,2013,1,NE,RB
00-0027925,2013,3,NE,RB
00-0027925,2013,4,NE,RB
00-0027925,2013,5,NE,RB
00-0027925,2013,6,NE,RB
00-0027925,2013,7,NE,RB
00-0027925,2013,8,NE,RB
00-0027925,2013,9,NE,RB
00-0027925,2013,11,NE,RB
00-0027925,2013,12,NE,RB
00-0027925,2013,13,NE,RB
00-0027925,2013,14,NE,RB
00-0027925,2013,15,NE,RB
00-0027925,2013,16,NE,RB
00-0027925,2013,17,NE,RB
00-0027925,2014,1,NE,RB
00-0027925,2014,2,NE,RB
00-0027925,2014,3,NE,RB
00-0027925,2014,4,NE,RB
00-0027925,2014,5,NE,RB
00-0027925,2014,6,NE,RB
00-0027925,2016,1,NE,RB
00-0027925,2016,2,NE,RB
00-0027925,2016,3,NE,RB
00-0027925,2016,4,NE,RB
00-0027925,2016,5,NE,RB
00-0027925,2016,6,NE,RB
00-0027925,2016,7,NE,RB
00-0027925,2016,8,NE,RB
00-0027925,2016,10,NE,RB
00-0027925,2016,11,NE,RB
00-0027925,2016,13,NE,RB
00-0027925,2016,14,NE,RB
00-0027925,2016,15,NE,RB
00-0027925,2016,16,NE,RB
00-0027925,2016,17,NE,RB
00-0027925,2017,1,NE,RB
00-0027925,2017,2,NE,RB
00-0027925,2017,3,NE,RB
00-0027925,2017,4,NE,RB
00-0027925,2017,5,NE,RB
00-0027925,2017,6,NE,RB
00-0027925,2017,7,NE,RB
00-0027925,2017,8,NE,RB
00-0027925,2017,10,NE,RB
00-0027925,2017,11,NE,RB
00-0027925,2017,12,NE,RB
00-0027925,2017,13,NE,RB
00-0027925,2017,14,NE,RB
00-0027925,2017,15,NE,RB
00-0027925,2017,16,NE,RB
00-0027925,2017,17,NE,RB
00-0027925,2018,1,NE,RB
00-0027925,2018,2,NE,RB
00-0027925,2018,3,NE,RB
00-0027925,2018,4,NE,RB
00-0027925,2018,5,NE,RB
00-0027925,2018,6,NE,RB
00-0027925,2018,7,NE,RB
00-0027925,2018,8,NE,RB
00-0027925,2018,10,NE,RB
00-0027925,2018,12,NE,RB
00-0027925,2018,13,NE,RB
00-0027925,2018,14,NE,RB
00-0027925,2018,15,NE,RB
00-0027925,2018,16,NE,RB
00-0027925,2018,17,NE,RB
00-0027925,2019,8,NE,RB
00-0027925,2019,9,NE,RB
00-0027925,2019,11,NE,RB
00-0027925,2019,12,NE,RB
00-0027925,2019,13,NE,RB
00-0027925,2019,14,NE,RB
00-0027925,2019,15,NE,RB
00-0027925,2019,16,NE,RB
00-0027925,2019,17,NE,RB
00-0027942,2019,7,CIN,WR
00-0027942,2019,8,CIN,WR
00-0027942,2019,10,CIN,WR
00-0027942,2019,11,CIN,WR
00-0027942,2019,12,CIN,WR
00-0027942,2019,13,CIN,WR
00-0027942,2019,14,CIN,WR
00-0027942,2019,15,CIN,WR
00-0027942,2019,16,CIN,WR
00-0027944,2022,4,TB,WR
00-0027944,2022,5,TB,WR
00-0027944,2022,7,TB,WR
00-0027966,2020,10,BAL,RB
00-0027966,2021,9,NO,RB
00-0027976,2013,1,ARI,RB
00-0027976,2013,2,ARI,RB
00-0027976,2013,3,ARI,RB
00-0027976,2013,4,ARI,RB
00-0027976,2013,5,ARI,RB
00-0027976,2013,6,ARI,RB
00-0027976,2013,7,ARI,RB
00-0027976,2013,8,ARI,RB
00-0027976,2013,10,ARI,RB
00-0027976,2013,11,ARI,RB
00-0027976,2013,12,ARI,RB
00-0027976,2013,13,ARI,RB
00-0027976,2013,14,ARI,RB
00-0027976,2013,15,ARI,RB
00-0027976,2013,16,ARI,RB
00-0027976,2013,17,ARI,RB
00-0027981,2022,8,TB,TE
00-0027981,2022,9,TB,TE
00-0027981,2022,10,TB,TE
00-0027981,2022,12,TB,TE
00-0027981,2022,13,TB,TE
00-0027981,2022,14,TB,TE
00-0027981,2022,15,TB,TE
00-0027981,2022,16,TB,TE
00-0027981,2022,17,TB,TE
00-0027981,2022,18,TB,TE
00-0027985,2019,2,NE,TE
00-0027985,2019,4,LAC,TE
00-0027985,2019,6,LAC,TE
00-0027985,2019,7,LAC,TE
00-0027985,2019,8,LAC,TE
00-0027985,2019,9,LAC,TE
00-0027985,2019,10,LAC,TE
00-0027985,2019,11,LAC,TE
00-0027985,2019,13,LAC,TE
00-0027985,2019,14,LAC,TE
00-0027985,2019,15,LAC,TE
00-0027985,2019,16,LAC,TE
00-0027985,2019,17,LAC,TE
00-0027994,2015,4,NYG,RB
00-0027994,2015,5,NYG,RB
00-0027994,2015,6,NYG,RB
00-0027994,2015,7,NYG,RB
00-0027994,2015,8,NYG,RB
00-0027994,2015,9,NYG,RB
00-0027994,2016,16,NYG,RB
00-0027994,2016,17,NYG,RB
00-0027996,2019,2,CAR,WR
00-0027996,2019,3,CAR,WR
00-0027996,2019,4,CAR,WR
00-0027996,2019,5,CAR,WR
00-0027996,2019,6,CAR,WR
00-0027996,2019,8,CAR,WR
00-0027996,2019,9,CAR,WR
00-0027996,2019,10,CAR,WR
00-0027996,2019,11,CAR,WR
00-0027996,2019,12,CAR,WR
00-0027996,2019,13,CAR,WR
00-0027996,2019,14,CAR,WR
00-0027996,2019,15,CAR,WR
00-0027996,2019,16,CAR,WR
00-0027996,2019,17,CAR,WR
00-0027997,2016,1,BUF,WR
00-0027997,2018,6,ARI,WR
00-0027997,2018,7,ARI,WR
00-0027997,2018,8,ARI,WR
00-0027997,2018,15,ARI,WR
00-0027997,2018,16,ARI,WR
00-0027997,2018,17,ARI,WR
00-0028000,2014,3,MIA,RB
00-0028011,2015,10,NYJ,RB
00-0028011,2016,9,ATL,RB
00-0028011,2016,10,ATL,RB
00-0028011,2017,1,DEN,RB
00-0028011,2017,2,DEN,RB
00-0028011,2017,3,DEN,RB
00-0028011,2017,4,DEN,RB
00-0028011,2017,5,MIN,RB
00-0028011,2017,6,DEN,RB
00-0028011,2017,7,DEN,RB
00-0028011,2017,8,DEN,RB
00-0028011,2017,9,DEN,RB
00-0028011,2017,10,DEN,RB
00-0028011,2017,11,DEN,RB
00-0028011,2017,12,DEN,RB
00-0028011,2017,13,DEN,RB
00-0028011,2017,14,DEN,RB
00-0028011,2017,15,DEN,RB
00-0028011,2017,16,PIT,RB
00-0028011,2017,17,PIT,RB
00-0028011,2018,1,PIT,RB
00-0028011,2018,2,PIT,RB
00-0028011,2018,3,PIT,RB
00-0028011,2018,4,PIT,RB
00-0028011,2018,5,PIT,RB
00-0028011,2018,6,PIT,RB
00-0028011,2018,8,PIT,RB
00-0028011,2018,9,PIT,RB
00-0028011,2018,10,PIT,RB
00-0028011,2018,11,PIT,RB
00-0028011,2018,12,PIT,RB
00-0028011,2018,13,PIT,RB
00-0028011,2018,14,PIT,RB
00-0028011,2018,15,PIT,RB
00-0028011,2018,16,PIT,RB
00-0028011,2018,17,PIT,RB
00-0028017,2014,11,WAS,WR
00-0028020,2016,1,LAC,WR
00-0028034,2013,6,NYJ,RB
00-0028034,2013,14,NYJ,RB
00-0028034,2013,15,NYJ,RB
00-0028034,2013,16,NYJ,RB
00-0028034,2013,17,NYJ,RB
00-0028042,2014,13,TB,TE
00-0028042,2014,14,TB,TE
00-0028042,2015,3,TB,TE
00-0028042,2015,5,TB,TE
00-0028042,2017,15,TEN,TE
00-0028042,2017,16,TEN,TE
00-0028042,2017,17,TEN,TE
00-0028042,2020,1,ATL,TE
00-0028042,2021,1,TEN,TE
00-0028042,2021,6,MIN,TE
00-0028042,2021,8,MIN,TE
00-0028042,2021,9,MIN,TE
00-0028042,2021,10,MIN,TE
00-0028042,2021,11,MIN,TE
00-0028042,2021,12,MIN,TE
00-0028042,2021,13,MIN,TE
00-0028042,2021,14,MIN,TE
00-0028042,2021,15,MIN,TE
00-0028042,2021,16,MIN,TE
00-0028042,2021,17,MIN,TE
00-0028042,2021,18,MIN,TE
00-0028043,2015,1,LV,RB
00-0028043,2015,2,LV,RB
00-0028043,2015,3,LV,RB
00-0028043,2015,4,LV,RB
00-0028043,2015,5,LV,RB
00-0028043,2015,7,LV,RB
00-0028043,2015,8,LV,RB
00-0028043,2015,9,LV,RB
00-0028043,2015,10,LV,RB
00-0028043,2015,11,LV,RB
00-0028043,2015,12,LV,RB
00-0028043,2015,13,LV,RB
00-0028043,2015,14,LV,RB
00-0028043,2015,15,LV,RB
00-0028043,2015,16,LV,RB
00-0028050,2013,7,NYJ,WR
00-0028050,2013,8,NYJ,WR
00-0028050,2016,4,BUF,WR
00-0028050,2016,5,BUF,WR
00-0028050,2016,6,BUF,WR
00-0028050,2016,7,BUF,WR
00-0028050,2016,8,BUF,WR
00-0028052,2016,7,TB,WR
00-0028052,2016,8,TB,WR
00-0028053,2013,1,SF,RB
00-0028053,2013,13,SF,RB
00-0028053,2013,14,SF,RB
00-0028053,2013,17,SF,RB
00-0028053,2015,15,NO,RB
00-0028053,2015,16,NO,RB
00-0028053,2016,1,NO,RB
00-0028053,2016,2,NO,RB
00-0028062,2013,3,SF,RB
00-0028062,2013,4,SF,RB
00-0028063,2017,10,BUF,RB
00-0028063,2017,12,BUF,RB
00-0028063,2017,13,BUF,RB
00-0028063,2017,14,BUF,RB
00-0028063,2017,17,BUF,RB
00-0028063,2018,1,BUF,RB
00-0028063,2018,2,BUF,RB
00-0028063,2018,3,BUF,RB
00-0028063,2018,5,BUF,RB
00-0028063,2018,7,BUF,RB
00-0028063,2018,8,BUF,RB
00-0028063,2018,9,BUF,RB
00-0028063,2018,10,BUF,RB
00-0028063,2018,12,BUF,RB
00-0028063,2018,13,BUF,RB
00-0028063,2018,14,BUF,RB
00-0028063,2018,15,BUF,RB
00-0028063,2018,17,BUF,RB
00-0028063,2019,3,HOU,RB
00-0028063,2019,4,HOU,RB
00-0028063,2019,5,HOU,RB
00-0028063,2019,6,HOU,RB
00-0028063,2019,7,HOU,RB
00-0028063,2019,8,HOU,RB
00-0028063,2019,9,HOU,RB
00-0028063,2019,11,HOU,RB
00-0028063,2019,12,HOU,RB
00-0028063,2019,13,HOU,RB
00-0028063,2019,14,HOU,RB
00-0028063,2019,15,HOU,RB
00-0028063,2019,16,HOU,RB
00-0028063,2019,17,HOU,RB
00-0028063,2022,11,BUF,RB
00-0028063,2022,12,BUF,RB
00-0028063,2022,13,BUF,RB
00-0028063,2022,14,BUF,RB
00-0028063,2022,15,BUF,RB
00-0028063,2022,16,BUF,RB
00-0028063,2022,18,BUF,RB
00-0028063,2023,1,NYG,RB
00-0028063,2023,2,NYG,RB
00-0028063,2023,3,NYG,RB
00-0028063,2023,4,NYG,RB
00-0028063,2023,5,NYG,RB
00-0028064,2015,9,NYJ,RB
00-0028064,2019,1,NYJ,RB
00-0028064,2019,2,NYJ,RB
00-0028064,2019,3,NYJ,RB
00-0028064,2019,5,NYJ,RB
00-0028064,2019,6,NYJ,RB
00-0028064,2019,7,NYJ,RB
00-0028064,2019,8,NYJ,RB
00-0028064,2019,9,NYJ,RB
00-0028064,2019,10,NYJ,RB
00-0028064,2019,16,NYJ,RB
00-0028064,2019,17,NYJ,RB
00-0028064,2022,1,NYJ,RB
00-0028064,2022,8,NYJ,RB
00-0028064,2022,9,NYJ,RB
00-0028064,2022,11,NYJ,RB
00-0028064,2022,12,NYJ,RB
00-0028064,2022,13,NYJ,RB
00-0028064,2022,14,NYJ,RB
00-0028064,2022,15,NYJ,RB
00-0028064,2022,16,NYJ,RB
00-0028064,2022,17,NYJ,RB
00-0028064,2022,18,NYJ,RB
00-0028067,2015,5,JAX,TE
00-0028067,2016,13,JAX,TE
00-0028067,2016,14,JAX,TE
00-0028067,2016,15,JAX,TE
00-0028067,2016,16,JAX,TE
00-0028067,2016,17,JAX,TE
00-0028079,2013,1,JAX,TE
00-0028079,2013,2,JAX,TE
00-0028079,2013,3,JAX,TE
00-0028083,2016,17,TB,RB
00-0028087,2014,2,IND,RB
00-0028087,2016,12,NE,RB
00-0028087,2020,6,NYG,RB
00-0028087,2020,7,NYG,RB
00-0028087,2020,8,NYG,RB
00-0028087,2020,9,NYG,RB
00-0028091,2017,1,NYJ,WR
00-0028091,2017,2,NYJ,WR
00-0028091,2017,3,NYJ,WR
00-0028091,2017,4,NYJ,WR
00-0028091,2017,5,NYJ,WR
00-0028093,2013,2,WAS,TE
00-0028093,2013,9,WAS,TE
00-0028093,2013,10,WAS,TE
00-0028093,2013,11,WAS,TE
00-0028093,2016,1,WAS,TE
00-0028093,2016,2,WAS,TE
00-0028093,2016,3,WAS,TE
00-0028093,2016,4,WAS,TE
00-0028093,2016,5,WAS,TE
00-0028093,2016,6,WAS,TE
00-0028093,2016,7,WAS,TE
00-0028093,2016,8,WAS,TE
00-0028093,2016,10,WAS,TE
00-0028093,2016,11,WAS,TE
00-0028093,2017,1,WAS,TE
00-0028093,2017,2,WAS,TE
00-0028093,2017,3,WAS,TE
00-0028093,2017,4,WAS,TE
00-0028093,2018,1,JAX,TE
00-0028093,2018,2,JAX,TE
00-0028093,2018,3,JAX,TE
00-0028093,2018,4,JAX,TE
00-0028093,2018,5,JAX,TE
00-0028093,2018,6,JAX,TE
00-0028093,2018,8,JAX,TE
00-0028093,2018,10,JAX,TE
00-0028093,2018,11,JAX,TE
00-0028093,2018,12,JAX,TE
00-0028093,2018,13,JAX,TE
00-0028093,2018,14,JAX,TE
00-0028093,2018,15,JAX,TE
00-0028093,2018,16,JAX,TE
00-0028093,2018,17,JAX,TE
00-0028105,2013,9,CIN,WR
00-0028105,2013,10,CIN,WR
00-0028105,2013,11,CIN,WR
00-0028105,2013,13,CIN,WR
00-0028105,2013,14,CIN,WR
00-0028105,2013,15,CIN,WR
00-0028105,2013,16,CIN,WR
00-0028105,2013,17,CIN,WR
00-0028114,2019,5,LV,WR
00-0028115,2013,1,WAS,RB
00-0028115,2013,2,WAS,RB
00-0028115,2013,3,WAS,RB
00-0028115,2013,4,WAS,RB
00-0028115,2013,6,WAS,RB
00-0028115,2013,7,WAS,RB
00-0028115,2013,8,WAS,RB
00-0028115,2013,9,WAS,RB
00-0028115,2013,10,WAS,RB
00-0028116,2014,12,WAS,WR
00-0028116,2014,13,WAS,WR
00-0028116,2017,16,SF,WR
00-0028116,2017,17,SF,WR
00-0028116,2018,4,MIN,WR
00-0028116,2018,5,MIN,WR
00-0028116,2018,11,MIN,WR
00-0028116,2018,12,MIN,WR
00-0028116,2018,13,MIN,WR
00-0028116,2018,14,MIN,WR
00-0028116,2018,15,MIN,WR
00-0028116,2018,16,MIN,WR
00-0028116,2018,17,MIN,WR
00-0028116,2019,1,CAR,WR
00-0028116,2019,2,CAR,WR
00-0028116,2019,3,CAR,WR
00-0028116,2019,4,CAR,WR
00-0028116,2019,5,CAR,WR
00-0028116,2019,6,CAR,WR
00-0028116,2019,8,CAR,WR
00-0028116,2019,9,CAR,WR
00-0028116,2019,10,CAR,WR
00-0028116,2019,11,CAR,WR
00-0028116,2019,12,CAR,WR
00-0028116,2019,13,CAR,WR
00-0028116,2019,14,CAR,WR
00-0028116,2019,15,CAR,WR
00-0028116,2019,16,CAR,WR
00-0028116,2019,17,CAR,WR
00-0028119,2013,7,PIT,TE
00-0028119,2013,8,PIT,TE
00-0028119,2013,9,PIT,TE
00-0028119,2013,10,PIT,TE
00-0028119,2013,11,PIT,TE
00-0028119,2013,12,PIT,TE
00-0028119,2013,13,PIT,TE
00-0028119,2014,8,TEN,TE
00-0028119,2014,10,TEN,TE
00-0028119,2015,9,DEN,TE
00-0028119,2015,10,DEN,TE
00-0028119,2015,11,DEN,TE
00-0028119,2015,12,DEN,TE
00-0028119,2015,15,BAL,TE
00-0028119,2016,1,DEN,TE
00-0028119,2016,2,DEN,TE
00-0028121,2015,3,PIT,RB
00-0028121,2015,4,PIT,RB
00-0028121,2015,5,PIT,RB
00-0028121,2015,6,PIT,RB
00-0028121,2015,7,PIT,RB
00-0028121,2015,8,PIT,RB
00-0028121,2016,1,IND,RB
00-0028121,2016,2,IND,RB
00-0028121,2017,2,HOU,RB
00-0028121,2017,3,HOU,RB
00-0028121,2017,4,HOU,RB
00-0028121,2017,5,HOU,RB
00-0028121,2017,11,HOU,RB
00-0028121,2017,12,HOU,RB
00-0028121,2017,13,HOU,RB
00-0028121,2017,14,HOU,RB
00-0028121,2017,15,HOU,RB
00-0028121,2017,16,HOU,RB
00-0028121,2017,17,HOU,RB
00-0028149,2020,1,JAX,RB
00-0028149,2020,2,JAX,RB
00-0028149,2020,3,JAX,RB
00-0028149,2020,4,JAX,RB
00-0028149,2020,5,JAX,RB
00-0028149,2020,6,JAX,RB
00-0028149,2020,7,JAX,RB
00-0028149,2020,9,JAX,RB
00-0028149,2020,10,JAX,RB
00-0028149,2020,11,JAX,RB
00-0028149,2020,12,JAX,RB
00-0028149,2020,13,JAX,RB
00-0028149,2020,14,JAX,RB
00-0028149,2020,15,JAX,RB
00-0028149,2020,16,JAX,RB
00-0028149,2020,17,JAX,RB
00-0028156,2014,9,CLE,TE
00-0028156,2014,10,CLE,TE
00-0028156,2014,11,CLE,TE
00-0028156,2014,12,CLE,TE
00-0028156,2014,13,CLE,TE
00-0028156,2014,14,CLE,TE
00-0028156,2014,15,CLE,TE
00-0028156,2014,16,CLE,TE
00-0028179,2013,2,LV,TE
00-0028198,2014,12,MIN,RB
00-0028198,2016,3,MIN,RB
00-0028198,2016,4,MIN,RB
00-0028198,2017,4,DET,RB
00-0028198,2017,5,DET,RB
00-0028198,2017,6,DET,RB
00-0028198,2017,8,DET,RB
00-0028198,2017,9,DET,RB
00-0028198,2017,10,DET,RB
00-0028198,2017,11,DET,RB
00-0028198,2017,12,DET,RB
00-0028198,2017,13,DET,RB
00-0028198,2017,14,DET,RB
00-0028198,2017,15,DET,RB
00-0028198,2017,16,DET,RB
00-0028198,2017,17,DET,RB
00-0028202,2013,2,BAL,RB
00-0028202,2013,3,BAL,RB
00-0028202,2013,4,BAL,RB
00-0028202,2014,1,CHI,RB
00-0028202,2014,7,LAC,RB
00-0028202,2014,8,LAC,RB
00-0028202,2015,1,CLE,RB
00-0028202,2015,2,CLE,RB
00-0028202,2015,3,CLE,RB
00-0028202,2015,4,CLE,RB
00-0028237,2017,14,NE,WR
00-0028237,2019,11,CAR,WR
00-0028237,2019,13,CAR,WR
00-0028237,2019,14,CAR,WR
00-0028237,2019,15,CAR,WR
00-0028237,2019,17,CAR,WR
00-0028237,2021,1,NO,WR
00-0028237,2021,2,NO,WR
00-0028237,2021,3,NO,WR
00-0028237,2021,4,NO,WR
00-0028237,2021,5,NO,WR
00-0028237,2021,7,NO,WR
00-0028237,2021,8,NO,WR
00-0028237,2021,9,NO,WR
00-0028237,2021,10,NO,WR
00-0028237,2021,11,NO,WR
00-0028237,2021,12,NO,WR
00-0028237,2021,13,NO,WR
00-0028237,2021,14,NO,WR
00-0028237,2021,15,NO,WR
00-0028237,2021,16,NO,WR
00-0028237,2021,17,NO,WR
00-0028237,2021,18,NO,WR
00-0028238,2013,5,NYJ,TE
00-0028238,2013,11,NYJ,TE
00-0028238,2015,14,BAL,TE
00-0028238,2016,1,IND,TE
00-0028249,2016,14,NYJ,WR
00-0028249,2017,3,ARI,WR
00-0028249,2017,4,ARI,WR
00-0028249,2017,5,ARI,WR
00-0028249,2017,6,ARI,WR
00-0028249,2017,7,ARI,WR
00-0028249,2017,9,ARI,WR
00-0028249,2017,10,ARI,WR
00-0028249,2017,11,ARI,WR
00-0028249,2017,12,ARI,WR
00-0028249,2017,13,ARI,WR
00-0028249,2017,14,ARI,WR
00-0028249,2017,15,ARI,WR
00-0028249,2017,16,ARI,WR
00-0028249,2017,17,ARI,WR
00-0028263,2017,5,BUF,WR
00-0028263,2017,9,BUF,WR
00-0028263,2017,10,BUF,WR
00-0028263,2017,12,BUF,WR
00-0028263,2017,13,BUF,WR
00-0028263,2017,14,BUF,WR
00-0028263,2017,15,BUF,WR
00-0028263,2017,16,BUF,WR
00-0028263,2017,17,BUF,WR
00-0028263,2018,16,DEN,WR
00-0028263,2018,17,DEN,WR
00-0028267,2016,1,BAL,TE
00-0028267,2016,2,BAL,TE
00-0028270,2014,12,IND,TE
00-0028270,2014,13,IND,TE
00-0028292,2018,1,DET,RB
00-0028292,2018,2,DET,RB
00-0028292,2018,3,DET,RB
00-0028292,2018,4,DET,RB
00-0028292,2018,5,DET,RB
00-0028292,2018,7,DET,RB
00-0028292,2018,8,DET,RB
00-0028292,2018,9,DET,RB
00-0028292,2018,10,DET,RB
00-0028292,2018,11,DET,RB
00-0028292,2018,12,DET,RB
00-0028292,2018,13,DET,RB
00-0028292,2018,14,DET,RB
00-0028292,2018,15,DET,RB
00-0028292,2018,16,DET,RB
00-0028292,2018,17,DET,RB
00-0028292,2021,1,SEA,RB
00-0028292,2021,2,SEA,RB
00-0028337,2013,1,CHI,TE
00-0028345,2013,5,IND,RB
00-0028345,2016,1,CLE,RB
00-0028353,2013,2,DAL,TE
00-0028353,2013,3,DAL,TE
00-0028353,2013,4,DAL,TE
00-0028353,2013,5,DAL,TE
00-0028353,2013,6,DAL,TE
00-0028353,2013,7,DAL,TE
00-0028353,2013,8,DAL,TE
00-0028353,2013,9,DAL,TE
00-0028353,2013,10,DAL,TE
00-0028353,2013,12,DAL,TE
00-0028409,2015,17,SF,RB
00-0028409,2017,3,JAX,RB
00-0028409,2017,4,JAX,RB
00-0028409,2017,5,JAX,RB
00-0028409,2017,6,JAX,RB
00-0028409,2017,7,JAX,RB
00-0028409,2017,9,JAX,RB
00-0028409,2017,10,JAX,RB
00-0028409,2017,11,JAX,RB
00-0028409,2017,12,JAX,RB
00-0028409,2017,13,JAX,RB
00-0028409,2017,14,JAX,RB
00-0028409,2017,15,JAX,RB
00-0028409,2017,16,JAX,RB
00-0028409,2017,17,JAX,RB
00-0028411,2016,1,LAC,WR
00-0028411,2017,8,CHI,WR
00-0028411,2017,10,CHI,WR
00-0028411,2017,11,CHI,WR
00-0028411,2017,12,CHI,WR
00-0028411,2017,13,CHI,WR
00-0028411,2017,14,CHI,WR
00-0028411,2017,15,CHI,WR
00-0028411,2017,16,CHI,WR
00-0028411,2017,17,CHI,WR
00-0028411,2019,10,LAC,WR
00-0028411,2019,13,LAC,WR
00-0028411,2019,14,LAC,WR
00-0028411,2019,15,IND,WR
00-0028411,2019,16,IND,WR
00-0028411,2019,17,IND,WR
00-0028415,2015,1,LAC,TE
00-0028451,2014,6,TEN,TE
00-0028451,2014,7,TEN,TE
00-0028451,2014,11,TEN,TE
00-0028451,2014,12,TEN,TE
00-0028451,2014,14,TEN,TE
00-0028451,2014,15,TEN,TE
00-0028479,2013,2,SF,TE
00-0028497,2018,7,PHI,WR
00-0028497,2018,10,PHI,WR
00-0028497,2018,11,PHI,WR
00-0028497,2018,16,PHI,WR
00-0028497,2018,17,PHI,WR
00-0028581,2013,3,ATL,RB
00-0028606,2013,10,JAX,WR
00-0028606,2013,11,JAX,WR
00-0028613,2014,10,BUF,RB
00-0028613,2014,11,BUF,RB
00-0028613,2014,16,SF,RB
00-0028613,2014,17,SF,RB
00-0028627,2016,1,NYG,WR
00-0028627,2016,2,NYG,WR
00-0028651,2013,6,LA,TE
00-0028651,2013,7,LA,TE
00-0028651,2013,8,LA,TE
00-0028651,2013,9,LA,TE
00-0028651,2013,10,LA,TE
00-0028651,2013,12,LA,TE
00-0028651,2013,13,LA,TE
00-0028651,2013,14,LA,TE
00-0028651,2013,15,LA,TE
00-0028651,2013,16,LA,TE
00-0028651,2013,17,LA,TE
00-0028656,2013,17,HOU,RB
00-0028702,2014,14,SEA,WR
00-0028702,2014,15,SEA,WR
00-0028702,2014,16,SEA,WR
00-0028702,2014,17,SEA,WR
00-0028702,2015,15,BAL,WR
00-0028702,2016,1,BAL,WR
00-0028702,2016,2,BAL,WR
00-0028702,2016,3,BAL,WR
00-0028702,2016,4,BAL,WR
00-0028702,2016,5,BAL,WR
00-0028702,2016,6,BAL,WR
00-0028702,2016,7,BAL,WR
00-0028702,2016,9,BAL,WR
00-0028702,2016,10,BAL,WR
00-0028702,2016,11,BAL,WR
00-0028702,2016,12,BAL,WR
00-0028702,2016,13,BAL,WR
00-0028702,2016,14,BAL,WR
00-0028702,2016,15,BAL,WR
00-0028702,2016,16,BAL,WR
00-0028702,2016,17,BAL,WR
00-0028795,2013,3,LA,RB
00-0028795,2013,14,LA,RB
00-0028795,2013,15,LA,RB
