position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
QB,2025,5y,5,3498,linear,F_yeojohnson_huber,7.265265021135365,9.460828903490949,5.737062123483623,-0.026437342455741586,0.4302344843715821,-4.295425731837701,708
QB,2025,5y,5,3498,exponential,B_gbm_huber,7.209629971729835,8.810567843834969,6.4839493653569935,0.1098117324170963,0.41698251221908655,-1.8164450313788383,708
QB,2025,5y,5,3498,exponential,F_yeojohnson_huber,7.35077960280941,9.6139302371983,5.8345549835921755,-0.0599271077120056,0.4310367265511863,-4.627691750123437,708
QB,2025,7y,7,4776,n/a,existing_methodology,6.686321676834656,8.538033746190242,5.448812940607464,0.16403171656501336,0.4863339104827485,-2.757573359317256,708
QB,2025,7y,7,4776,none,B_gbm_huber,6.8273577071564855,8.169820979432647,6.20652767207307,0.23458116122161854,0.5055843966184427,-0.01445198908407348,708
QB,2025,7y,7,4776,none,F_yeojohnson_huber,6.416649950014786,8.26707343657915,4.936506872469467,0.2162498126783592,0.49760082806799316,-1.5497903514794202,708
QB,2025,7y,7,4776,linear,B_gbm_huber,6.902997220605948,8.243465301722507,6.607072618939838,0.2207197042511887,0.49400636984770685,-0.19519245323641365,708
QB,2025,7y,7,4776,linear,F_yeojohnson_huber,6.536709700855134,8.450453569383356,5.0830508697327454,0.18109389952030586,0.48889262051143884,-1.9413789454876562,708
QB,2025,7y,7,4776,exponential,B_gbm_huber,6.872277867508,8.213581175860465,6.457387273672982,0.22635954081981102,0.49639490268147185,-0.3804991505204384,708
QB,2025,7y,7,4776,exponential,F_yeojohnson_huber,6.734670984444329,8.73726130273016,5.344026624814305,0.12456336857476635,0.4678765572684605,-2.9317625253957784,708
QB,2023,10y,10,8685,n/a,existing_methodology,6.136842660949714,7.494897328444366,5.45098048562626,0.2882090878670823,0.5253730070568671,0.7159748940543529,718
QB,2023,10y,10,8685,none,B_gbm_huber,6.284726444485447,7.726765437834326,5.409670210165196,0.24348678278746738,0.5432560186182934,-1.0718418233097695,718
QB,2023,10y,10,8685,none,F_yeojohnson_huber,5.8224409839566365,7.31513901141516,4.90336393332889,0.32194295892532165,0.5638438331222445,-0.9441882649822105,718
QB,2023,10y,10,8685,linear,B_gbm_huber,6.159114208657992,7.545463078572243,5.332839019795167,0.2785722231912213,0.5587896661718611,-0.5845754220821617,718
QB,2023,10y,10,8685,linear,F_yeojohnson_huber,5.808486681189009,7.323983059908376,4.826928586015395,0.3203024174649989,0.5602111765581868,-1.004937038306527,718
QB,2023,10y,10,8685,exponential,B_gbm_huber,6.281065726566431,7.633502484631895,5.700960579480485,0.26163897231649536,0.5381104061313841,-0.13640837218259658,718
QB,2023,10y,10,8685,exponential,F_yeojohnson_huber,6.012992716915527,7.567799342930657,4.963934063518717,0.27429472507056263,0.541403991254617,-1.5142580448728584,718
QB,2024,10y,10,8383,n/a,existing_methodology,6.246962927942405,7.794489142624269,5.383755359856069,0.3093727531972129,0.5552415350457006,0.6948338274733621,720
QB,2024,10y,10,8383,none,B_gbm_huber,6.49425956275989,8.106215070107494,5.662979026023238,0.25302745521426917,0.5690029334960816,-1.064190043401957,720
QB,2024,10y,10,8383,none,F_yeojohnson_huber,5.898580730534369,7.525322212886793,4.829189527196252,0.35624799420534714,0.5761474813899066,-0.3064290165549403,720
QB,2024,10y,10,8383,linear,B_gbm_huber,6.472969726443035,8.038983071707102,5.665524662557681,0.26536667770210143,0.5679122440788263,-0.5778439894880611,720
