position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
RB,2023,7y,7,9566,linear,B_gbm_huber,4.766825219799644,6.499633596208279,3.608547722544958,0.302384923159163,0.6334415079424393,-0.709090857642735,1401
RB,2023,7y,7,9566,linear,F_yeojohnson_huber,4.502448663559184,6.400651935521142,3.1147160671740735,0.32347082435938523,0.6354198828447933,-1.2210583731673779,1401
RB,2023,7y,7,9566,exponential,B_gbm_huber,4.7113392134121,6.473282010781413,3.5856210455923954,0.3080301636847005,0.6393496381563293,-0.7373530687730173,1401
RB,2023,7y,7,9566,exponential,F_yeojohnson_huber,4.547232826925718,6.518975134187307,3.1284316825360836,0.2982268350493895,0.6294027398474625,-1.550762109937919,1401
RB,2024,3y,3,4269,n/a,existing_methodology,5.035583258529779,6.492725240450181,4.085029852430372,0.3494593786202993,0.6149239901025559,0.5091379221979966,1393
RB,2024,3y,3,4269,none,B_gbm_huber,4.912542650603494,6.7668541302770775,3.5719405602700465,0.293366862008694,0.628164575503335,-1.367816966077191,1393
RB,2024,3y,3,4269,none,F_yeojohnson_huber,4.68305374422328,6.566302783593359,3.107935672105347,0.3346315858929566,0.6295862041853411,-1.3029461197476973,1393
RB,2024,3y,3,4269,linear,B_gbm_huber,4.913029878554847,6.8031778840904975,3.5073161607308614,0.2857602377090487,0.6214216015845592,-1.4417367306383397,1393
RB,2024,3y,3,4269,linear,F_yeojohnson_huber,4.729133380118052,6.568481173773098,3.2755606283712275,0.33419003682230464,0.6310021841368411,-1.0082476947251293,1393
RB,2024,3y,3,4269,exponential,B_gbm_huber,4.907472628352099,6.7962431327370725,3.53129700921746,0.2872156018958284,0.623468114634478,-1.4325013681126324,1393
