player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0034367,RB,2022,BUF,17,17,16,1.0,0,0,0,17,72.78763207080954,69.4
00-0034400,RB,2022,IND,17,17,4,0.629595588235294,0,0,0,17,31.157191894860176,14.7
00-0034414,RB,2022,PHI,17,17,15,0.7450980392156863,0,0,0,17,82.0311092698367,46.2
00-0034440,RB,2022,DET,17,17,12,0.5882352941176471,0,0,0,17,88.10923830751464,51.1
00-0034578,RB,2022,WAS,17,17,1,0.24877450980392157,0,0,0,17,15.33261252252583,0.8
00-0034614,RB,2022,SEA,17,17,2,0.5294117647058824,0,0,0,17,18.455474100365674,1.7
00-0034681,RB,2022,DEN,17,17,13,0.8474264705882353,0,0,0,17,167.91500222850482,74.19999999999999
00-0034750,RB,2022,SEA,17,17,5,0.5294117647058824,0,0,0,17,98.4136026427354,52.199999999999996
00-0034791,RB,2022,CLE,17,17,17,0.9117647058823528,0,0,0,17,201.9832301823791,279.40000000000003
00-0034816,RB,2022,KC,17,17,6,0.8602941176470589,0,0,0,17,112.6678961996862,16.2
00-0034838,RB,2022,HOU,17,17,4,0.8943014705882353,0,0,0,17,41.09497030398757,18.999999999999996
00-0034844,RB,2022,NYG,17,17,16,0.6755514705882353,0,0,0,17,118.81912438225675,282.0
00-0034845,RB,2022,LAC,17,17,10,0.890625,0,0,0,17,90.88241445745494,24.900000000000002
00-0034972,RB,2022,MIN,17,17,17,0.8786764705882352,0,0,0,17,65.9485787296919,88.39999999999999
00-0034975,RB,2022,BAL,17,17,15,0.8235294117647058,0,0,0,17,12.889194898167174,41.99999999999999
00-0035184,RB,2022,DEN,17,17,3,0.2267156862745098,0,0,0,17,3.9945338097882095,1.7
00-0035217,RB,2022,PIT,17,17,4,0.8370098039215685,0,0,0,17,45.92119622206775,18.7
00-0035243,RB,2022,PHI,17,17,17,0.8382352941176471,0,0,0,17,101.5123869729977,216.70000000000002
00-0035250,RB,2022,BUF,16,16,16,0.9215686274509803,0,0,0,16,206.7484014362824,177.89999999999998
00-0035261,RB,2022,DAL,17,17,16,0.9595588235294118,0,0,0,17,144.62546539553176,248.8
00-0035273,RB,2022,DAL,17,17,1,0.30392156862745096,0,0,0,17,6.615820093125781,0.0
00-0035291,RB,2022,CIN,16,16,5,0.24754901960784315,0,0,0,16,7.89044428058737,8.0
00-0035311,RB,2022,MIA,17,17,2,0.6875,0,0,0,17,49.671050402121026,9.4
00-0035537,RB,2022,NYJ,17,17,11,0.8762254901960785,0,0,0,17,83.11427575047888,42.8
00-0035567,RB,2022,DET,17,17,8,0.17830882352941177,0,0,0,17,12.754549547959844,30.799999999999997
00-0035594,RB,2022,SEA,17,17,10,0.5686274509803921,0,0,0,17,37.719778435341816,43.1
00-0035628,RB,2022,CLE,17,17,6,0.6568627450980392,0,0,0,17,62.59899260440504,5.3999999999999995
00-0035657,RB,2022,NE,17,17,11,0.5416666666666666,0,0,0,17,96.62097811423126,90.9
00-0035664,RB,2022,LA,17,17,10,0.7156862745098039,0,0,0,17,97.70358318550747,73.5
00-0035685,RB,2022,CHI,17,17,16,0.9019607843137255,0,0,0,17,224.36135128636144,177.70000000000002
00-0035700,RB,2022,LV,17,17,17,0.8970588235294118,0,0,0,17,216.78188208486338,328.3
00-0035806,RB,2022,JAX,17,17,16,0.5716911764705883,0,0,0,17,35.48390095387697,70.0
00-0035831,RB,2022,NYJ,17,17,11,0.8492647058823529,0,0,0,17,133.37807456224434,88.6
00-0035860,RB,2022,SEA,17,17,4,0.3235294117647059,0,0,0,17,10.812610909808441,10.399999999999999
00-0035924,RB,2022,TEN,17,17,2,0.2977941176470588,0,0,0,17,5.637222401212865,5.2
00-0035973,RB,2022,GB,17,17,5,0.29411764705882354,0,0,0,17,8.77498975631097,5.800000000000001
00-0036020,RB,2022,MIA,17,17,6,0.5404411764705883,0,0,0,17,21.085745219434305,14.200000000000001
00-0036096,RB,2022,NE,17,17,1,0.3345588235294118,0,0,0,17,18.83646926847601,2.7
00-0036139,RB,2022,DAL,17,17,3,0.25,0,0,0,17,5.699105250834212,0.0
00-0036158,RB,2022,BAL,17,17,8,1.0,0,0,0,17,196.19982870546815,81.2
00-0036223,RB,2022,IND,17,17,11,0.9705882352941176,0,0,0,17,296.46071132260664,146.40000000000003
00-0036251,RB,2022,IND,16,16,13,0.8235294117647058,0,0,0,16,54.76325098104605,64.5
00-0036265,RB,2022,GB,17,17,17,0.84375,0,0,0,17,134.39785369513694,167.60000000000002
00-0036275,RB,2022,DET,17,17,14,0.7886029411764706,0,0,0,17,165.15500353095445,189.1
00-0036297,RB,2022,CHI,17,17,4,0.2058823529411765,0,0,0,17,7.086212515563899,10.700000000000001
00-0036328,RB,2022,WAS,17,17,15,0.9117647058823529,0,0,0,17,206.72171792944934,165.9
00-0036336,RB,2022,PIT,17,17,1,0.3823529411764706,0,0,0,17,12.276196762590263,6.1
00-0036360,RB,2022,KC,17,17,10,0.8216911764705883,0,0,0,17,105.82303924694521,98.30000000000001
00-0036370,RB,2022,LAC,17,17,13,0.7316176470588236,0,0,0,17,40.82360261185987,64.80000000000001
00-0036383,RB,2022,NO,17,17,14,0.5294117647058824,0,0,0,17,31.48053230273378,87.6
00-0036414,RB,2022,LA,17,17,15,0.5882352941176471,0,0,0,17,86.80035256069397,141.3
00-0036425,RB,2022,SEA,17,17,14,0.6470588235294117,0,0,0,17,38.18080477076908,46.2
00-0036450,RB,2022,TB,17,17,6,0.4411764705882353,0,0,0,17,57.35381770368674,10.2
00-0036457,RB,2022,ARI,17,17,1,0.47058823529411764,0,0,0,17,11.940561125408845,1.5
00-0036493,RB,2022,IND,17,17,13,0.17647058823529413,0,0,0,17,7.976322298903544,84.50000000000001
00-0036555,RB,2022,CAR,17,17,15,1.0,0,0,0,17,164.77320199924324,89.7
00-0036567,RB,2022,SF,17,17,5,0.8235294117647058,0,0,0,17,169.28725655051622,43.6
00-0036569,RB,2022,NYG,17,17,11,0.23529411764705882,0,0,0,17,0.9437650831911902,28.999999999999996
00-0036650,RB,2022,LAC,17,17,3,0.47058823529411764,0,0,0,17,17.233317187187843,5.3
00-0036654,RB,2022,CLE,17,17,5,0.8823529411764706,0,0,0,17,16.215012362190507,2.4
00-0036669,RB,2022,GB,17,17,1,0.23529411764705882,0,0,0,17,3.5583508872582934,0.7
00-0036755,RB,2022,WAS,17,17,1,0.8823529411764706,0,0,0,17,96.48850831099563,7.8
00-0036829,RB,2022,ATL,17,17,12,0.88,0,0,0,17,14.483853672522418,44.900000000000006
00-0036842,RB,2022,MIN,17,17,4,0.35294117647058826,0,0,0,17,22.915095454654455,5.5
00-0036857,RB,2022,CIN,16,16,8,0.8823529411764706,0,0,0,16,34.25384084750613,12.8
00-0036860,RB,2022,LA,17,17,1,0.29411764705882354,0,0,0,17,1.7848034625416818,0.0
00-0036875,RB,2022,NE,17,17,17,0.7647058823529411,0,0,0,17,82.23876571921134,249.1
00-0036893,RB,2022,PIT,17,17,17,1.0,0,0,0,17,260.2788047789029,223.5
00-0036906,RB,2022,CHI,17,17,13,0.9411764705882353,0,0,0,17,30.531221826790272,117.8
00-0036919,RB,2022,PHI,17,17,17,1.0,0,0,0,17,148.36475510875024,87.89999999999999
00-0036924,RB,2022,NYJ,17,17,16,0.8235294117647058,0,0,0,17,85.12190455892097,126.0
00-0036950,RB,2022,ATL,17,17,15,0.88,0,0,0,17,14.41076733965887,36.0
00-0036973,RB,2022,JAX,17,17,17,0.88,0,0,0,17,12.089234179112568,201.10000000000002
00-0036984,RB,2022,PHI,17,17,2,0.29411764705882354,0,0,0,17,24.169915703530513,1.9
00-0036997,RB,2022,DEN,17,17,4,1.0,0,0,0,17,161.6031458179946,42.0
00-0037085,RB,2022,DEN,17,17,1,0.88,0,0,0,17,14.338618614078024,9.4
00-0037087,RB,2022,CHI,17,17,14,0.88,0,0,0,17,11.393581036405678,8.2
00-0037157,RB,2022,NYJ,17,17,7,0.88,0,0,0,17,14.006705439911459,58.99999999999999
00-0037197,RB,2022,KC,17,17,17,0.88,0,0,0,17,10.178042912771723,135.0
