player_id,season,week,team,position,predicted_share_rushing_yards,predicted_team_rushing_yards,predicted_rushing_yards,predicted_share_receiving_yards,predicted_team_receiving_yards,predicted_receiving_yards,predicted_share_receptions,predicted_team_receptions,predicted_receptions,predicted_share_receiving_tds,predicted_team_receiving_tds,predicted_receiving_tds,predicted_share_rushing_tds,predicted_team_rushing_tds,predicted_rushing_tds,predicted_share_passing_yards,predicted_team_passing_yards,predicted_passing_yards,predicted_share_passing_tds,predicted_team_passing_tds,predicted_passing_tds,predicted_share_interceptions,predicted_team_interceptions,predicted_interceptions,predicted_ppr,rushing_yards,receiving_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,actual_ppr,model_version,artifact_schema_version
00-0026293,2023,4,NE,WR,0.0,107.0,0.0,0.0,248.33333333333334,0.0,0.0,27.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,5,NE,WR,0.0,99.33333333333333,0.0,0.0,212.0,0.0,0.0,20.666666666666668,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,6,NE,WR,0.0,85.0,0.0,0.0,180.0,0.0,0.0,15.333333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,7,NE,WR,0.0,60.666666666666664,0.0,0.0,179.66666666666666,0.0,0.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,8,NE,WR,0.0,75.0,0.0,0.0,201.33333333333334,0.0,0.0,21.333333333333332,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,9,NE,WR,0.0,86.33333333333333,0.0,0.0,211.0,0.0,0.0,22.666666666666668,0.0,0.0,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,10,NE,WR,0.0,94.0,0.0,0.0,217.66666666666666,0.0,0.0,22.666666666666668,0.0,0.0,1.6666666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,12,NE,WR,0.0,117.66666666666667,0.0,0.0,192.0,0.0,0.0,20.333333333333332,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,13,NE,WR,0.0,140.33333333333334,0.0,0.0,186.0,0.0,0.0,21.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,14,NE,WR,0.0,154.0,0.0,0.0,159.66666666666666,0.0,0.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,15,NE,WR,0.0,125.33333333333333,0.0,0.0,174.66666666666666,0.0,0.0,17.666666666666668,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,16,NE,WR,0.0,93.66666666666667,0.0,0.0,187.0,0.0,0.0,18.333333333333332,0.0,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,17,NE,WR,0.0,64.0,0.0,0.0,225.33333333333334,0.0,0.0,22.333333333333332,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026293,2023,18,NE,WR,0.0,71.33333333333333,0.0,0.0,215.0,0.0,0.0,21.333333333333332,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026300,2023,1,BAL,QB,0.0008443568815085843,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0030165912518853692,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026300,2023,2,BAL,QB,0.0008443568815085843,110.0,0.09287925696594428,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0030165912518853692,169.0,0.5098039215686274,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
00-0026300,2023,3,BAL,QB,0.0008443568815085843,144.0,0.12158739093723614,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,0.0,0.0030165912518853692,203.0,0.61236802413273,0.0,1.0,0.0,0.0,0.5,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plan-a-raw-truth-fold0-replay,plan-a-joint-serving-v1
