player_id,season,week,team,position,actual_ppr,negative_yards,off_position_stat,predicted_ppr_baseline,baseline_abs_error,predicted_ppr_candidate,candidate_abs_error,delta_abs_error
00-0039919,2024,1,CHI,WR,2.1,False,False,0.0,2.1,0.35,1.75,-0.3500000000000001
00-0039919,2024,2,CHI,WR,5.3,False,False,2.1,3.1999999999999997,4.39,0.9100000000000001,-2.2899999999999996
00-0039919,2024,3,CHI,WR,23.4,False,False,3.52,19.88,6.93,16.47,-3.41
00-0039919,2024,4,CHI,WR,2.0,False,False,7.7,5.7,6.19,4.19,-1.5099999999999998
00-0039919,2024,5,CHI,WR,9.0,False,False,8.08,0.9199999999999999,7.35,1.6500000000000004,0.7300000000000004
00-0039919,2024,6,CHI,WR,6.0,False,False,10.2,4.199999999999999,8.32,2.3200000000000003,-1.879999999999999
00-0039919,2024,8,CHI,WR,8.4,False,False,5.48,2.92,5.0,3.4000000000000004,0.4800000000000004
00-0039919,2024,9,CHI,WR,15.4,False,False,8.67,6.73,9.76,5.640000000000001,-1.0899999999999999
00-0039919,2024,10,CHI,WR,5.3,False,False,10.24,4.94,7.27,1.9699999999999998,-2.9700000000000006
00-0039919,2024,11,CHI,WR,12.5,False,False,9.18,3.3200000000000003,9.98,2.5199999999999996,-0.8000000000000007
00-0039919,2024,12,CHI,WR,8.9,False,False,10.59,1.6899999999999995,14.01,5.109999999999999,3.42
00-0039919,2024,13,CHI,WR,4.5,False,False,9.28,4.779999999999999,8.79,4.289999999999999,-0.4900000000000002
00-0039919,2024,14,CHI,WR,20.2,False,False,8.85,11.35,5.65,14.549999999999999,3.1999999999999993
00-0039919,2024,15,CHI,WR,5.9,False,False,12.58,6.68,12.21,6.3100000000000005,-0.3699999999999992
00-0039919,2024,16,CHI,WR,11.7,False,False,10.63,1.0699999999999985,12.93,1.2300000000000004,0.16000000000000192
00-0039919,2024,17,CHI,WR,2.5,False,False,12.13,9.63,9.83,7.33,-2.3000000000000007
00-0039919,2024,18,CHI,WR,3.8,False,False,6.18,2.38,4.95,1.1500000000000004,-1.2299999999999995
00-0039919,2025,1,CHI,WR,15.7,False,False,0.0,15.7,9.36,6.34,-9.36
00-0039919,2025,2,CHI,WR,31.8,False,False,7.9,23.9,9.29,22.51,-1.389999999999997
00-0039919,2025,3,CHI,WR,15.2,False,False,8.49,6.709999999999999,8.48,6.719999999999999,0.009999999999999787
00-0039919,2025,4,CHI,WR,16.9,False,False,23.42,6.520000000000003,22.36,5.460000000000001,-1.0600000000000023
00-0039919,2025,6,CHI,WR,5.2,False,False,24.07,18.87,19.1,13.900000000000002,-4.969999999999999
00-0039919,2025,7,CHI,WR,5.1,False,False,13.52,8.42,12.09,6.99,-1.4299999999999997
00-0039919,2025,8,CHI,WR,18.4,False,False,8.39,10.009999999999998,11.99,6.409999999999998,-3.5999999999999996
00-0039919,2025,9,CHI,WR,0.0,False,False,8.93,8.93,11.14,11.14,2.210000000000001
00-0039919,2025,10,CHI,WR,20.6,False,False,7.74,12.860000000000001,9.89,10.71,-2.1500000000000004
00-0039919,2025,11,CHI,WR,6.1,False,False,14.74,8.64,12.55,6.450000000000001,-2.1899999999999995
00-0039919,2025,12,CHI,WR,8.3,False,False,10.87,2.5699999999999985,10.56,2.26,-0.3099999999999987
00-0039919,2025,13,CHI,WR,2.8,False,False,12.21,9.41,12.8,10.0,0.5899999999999999
00-0039919,2025,14,CHI,WR,0.0,False,False,5.48,5.48,7.55,7.55,2.0699999999999994
00-0039919,2025,15,CHI,WR,0.0,False,False,3.46,3.46,4.96,4.96,1.5
00-0039919,2025,16,CHI,WR,0.0,False,False,1.03,1.03,2.37,2.37,1.34
00-0039919,2025,17,CHI,WR,0.0,False,False,0.0,0.0,1.03,1.03,1.03
00-0039919,2025,18,CHI,WR,0.0,False,False,0.0,0.0,0.72,0.72,0.72
00-0039920,2024,1,NYJ,WR,0.0,False,False,0.0,0.0,0.47,0.47,0.47
00-0039920,2024,2,NYJ,WR,1.4,False,False,0.0,1.4,0.09,1.3099999999999998,-0.09000000000000008
00-0039920,2024,3,NYJ,WR,0.0,False,False,0.73,0.73,0.88,0.88,0.15000000000000002
00-0039920,2024,4,NYJ,WR,0.0,False,False,0.56,0.56,0.72,0.72,0.15999999999999992
00-0039920,2024,5,NYJ,WR,0.0,False,False,0.6,0.6,0.78,0.78,0.18000000000000005
00-0039920,2024,6,NYJ,WR,0.0,False,False,0.0,0.0,0.1,0.1,0.1
00-0039920,2024,7,NYJ,WR,0.0,False,False,0.0,0.0,0.08,0.08,0.08
00-0039920,2024,8,NYJ,WR,0.0,False,False,0.0,0.0,0.06,0.06,0.06
00-0039920,2024,9,NYJ,WR,1.8,False,False,0.0,1.8,0.13,1.67,-0.13000000000000012
00-0039920,2024,10,NYJ,WR,1.2,False,False,0.53,0.6699999999999999,0.71,0.49,-0.17999999999999994
00-0039920,2024,11,NYJ,WR,2.0,False,False,0.97,1.03,1.11,0.8899999999999999,-0.14000000000000012
00-0039920,2024,13,NYJ,WR,0.8,False,False,1.62,0.8200000000000001,1.98,1.18,0.3599999999999999
00-0039920,2024,14,NYJ,WR,0.0,False,False,1.31,1.31,2.17,2.17,0.8599999999999999
00-0039920,2024,15,NYJ,WR,0.0,False,False,1.04,1.04,1.29,1.29,0.25
00-0039920,2024,16,NYJ,WR,0.0,False,False,0.28,0.28,0.89,0.89,0.61
00-0039920,2024,17,NYJ,WR,0.0,False,False,0.0,0.0,0.12,0.12,0.12
00-0039920,2024,18,NYJ,WR,0.0,False,False,0.0,0.0,0.14,0.14,0.14
00-0039920,2025,1,CLE,WR,0.0,False,False,0.0,0.0,1.03,1.03,1.03
00-0039920,2025,2,CLE,WR,0.0,False,False,0.5,0.5,0.46,0.46,-0.03999999999999998
00-0039920,2025,3,CLE,WR,0.0,False,False,0.52,0.52,0.4,0.4,-0.12
00-0039920,2025,4,CLE,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039920,2025,5,CLE,WR,1.1,False,False,0.0,1.1,0.02,1.08,-0.020000000000000018
00-0039920,2025,6,CLE,WR,0.0,False,False,0.27,0.27,0.31,0.31,0.03999999999999998
00-0039920,2025,7,CLE,WR,3.7,False,False,0.25,3.45,0.42,3.2800000000000002,-0.16999999999999993
00-0039920,2025,8,CLE,WR,3.1,False,False,2.17,0.9300000000000002,2.06,1.04,0.10999999999999988
00-0039920,2025,10,CLE,WR,3.2,False,False,3.09,0.11000000000000032,3.89,0.69,0.5799999999999996
00-0039920,2025,11,CLE,WR,2.9,False,False,4.02,1.1199999999999997,4.13,1.23,0.11000000000000032
00-0039920,2025,12,CLE,WR,1.2,True,False,3.81,2.6100000000000003,3.32,2.12,-0.4900000000000002
00-0039920,2025,13,CLE,WR,0.9,False,False,2.57,1.67,2.93,2.0300000000000002,0.3600000000000003
00-0039920,2025,14,CLE,WR,0.2,False,False,2.02,1.82,3.84,3.6399999999999997,1.8199999999999996
00-0039920,2025,15,CLE,WR,2.0,False,False,1.12,0.8799999999999999,1.19,0.81,-0.06999999999999984
00-0039920,2025,16,CLE,WR,6.1,False,False,1.06,5.039999999999999,1.31,4.789999999999999,-0.25
00-0039920,2025,17,CLE,WR,1.4,False,False,2.75,1.35,2.21,0.81,-0.54
00-0039920,2025,18,CLE,WR,5.8,False,False,2.79,3.01,2.52,3.28,0.27
00-0039921,2024,1,ARI,RB,2.8,False,False,0.0,2.8,0.59,2.21,-0.5899999999999999
00-0039921,2024,2,ARI,RB,2.7,False,False,2.8,0.09999999999999964,3.29,0.5899999999999999,0.4900000000000002
00-0039921,2024,3,ARI,RB,0.8,False,False,2.95,2.1500000000000004,2.35,1.55,-0.6000000000000003
00-0039921,2024,4,ARI,RB,5.0,False,False,2.32,2.68,2.21,2.79,0.10999999999999988
00-0039921,2024,5,ARI,RB,0.0,False,False,2.86,2.86,2.53,2.53,-0.33000000000000007
00-0039921,2024,6,ARI,RB,2.6,False,False,1.8,0.8,1.85,0.75,-0.050000000000000044
00-0039921,2024,7,ARI,RB,0.0,False,False,2.77,2.77,3.09,3.09,0.31999999999999984
00-0039921,2024,8,ARI,RB,1.0,False,False,1.42,0.41999999999999993,1.43,0.42999999999999994,0.010000000000000009
00-0039921,2024,9,ARI,RB,12.5,False,False,1.62,10.879999999999999,2.51,9.99,-0.8899999999999988
00-0039921,2024,10,ARI,RB,10.7,False,False,3.91,6.789999999999999,3.85,6.85,0.0600000000000005
00-0039921,2024,12,ARI,RB,1.8,False,False,7.91,6.11,4.04,2.24,-3.87
00-0039921,2024,13,ARI,RB,2.0,False,False,8.46,6.460000000000001,8.29,6.289999999999999,-0.1700000000000017
00-0039921,2024,14,ARI,RB,2.9,False,False,5.2,2.3000000000000003,4.95,2.0500000000000003,-0.25
00-0039921,2024,15,ARI,RB,2.2,False,False,2.73,0.5299999999999998,3.62,1.42,0.8900000000000001
00-0039921,2024,16,ARI,RB,0.0,False,False,2.38,2.38,2.4,2.4,0.020000000000000018
00-0039921,2024,17,ARI,RB,0.0,False,False,1.84,1.84,1.73,1.73,-0.1100000000000001
00-0039921,2024,18,ARI,RB,0.0,False,False,0.72,0.72,0.91,0.91,0.19000000000000006
00-0039921,2025,1,ARI,RB,8.5,False,False,0.0,8.5,2.49,6.01,-2.49
00-0039921,2025,2,ARI,RB,8.4,False,False,2.63,5.7700000000000005,2.38,6.0200000000000005,0.25
00-0039921,2025,3,ARI,RB,8.1,False,False,2.28,5.82,3.08,5.02,-0.8000000000000007
00-0039921,2025,4,ARI,RB,10.4,False,False,8.05,2.3499999999999996,8.27,2.130000000000001,-0.21999999999999886
00-0039921,2025,5,ARI,RB,0.0,False,False,8.9,8.9,10.38,10.38,1.4800000000000004
00-0039921,2025,6,ARI,RB,0.0,False,False,6.73,6.73,7.69,7.69,0.96
00-0039921,2025,7,ARI,RB,0.0,False,False,3.87,3.87,4.01,4.01,0.13999999999999968
00-0039921,2025,9,ARI,RB,0.0,False,False,0.0,0.0,0.22,0.22,0.22
00-0039921,2025,10,ARI,RB,0.0,False,False,0.0,0.0,0.26,0.26,0.26
00-0039921,2025,11,ARI,RB,0.0,False,False,0.0,0.0,0.29,0.29,0.29
00-0039921,2025,12,ARI,RB,0.0,False,False,0.0,0.0,0.23,0.23,0.23
00-0039921,2025,13,ARI,RB,0.0,False,False,0.0,0.0,0.2,0.2,0.2
00-0039921,2025,14,ARI,RB,0.0,False,False,0.0,0.0,0.22,0.22,0.22
00-0039921,2025,15,ARI,RB,0.0,False,False,0.0,0.0,0.17,0.17,0.17
00-0039921,2025,16,ARI,RB,0.0,False,False,0.0,0.0,0.12,0.12,0.12
00-0039921,2025,17,ARI,RB,0.0,False,False,0.0,0.0,0.12,0.12,0.12
00-0039921,2025,18,ARI,RB,0.0,False,False,0.0,0.0,0.12,0.12,0.12
00-0039923,2024,1,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,2,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,3,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,4,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,5,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,7,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,8,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,9,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,10,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,11,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,12,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,13,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,14,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,15,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,16,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,17,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2024,18,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2025,1,MIN,QB,20.22,False,False,0.0,20.22,0.0,20.22,0.0
00-0039923,2025,2,MIN,QB,4.82,False,False,0.0,4.82,0.0,4.82,0.0
00-0039923,2025,3,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2025,4,MIN,QB,0.0,False,False,9.07,9.07,11.5,11.5,2.4299999999999997
00-0039923,2025,5,MIN,QB,0.0,False,False,3.4,3.4,4.06,4.06,0.6599999999999997
00-0039923,2025,7,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2025,8,MIN,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0039923,2025,9,MIN,QB,19.42,False,False,0.0,19.42,0.0,19.42,0.0
00-0039923,2025,10,MIN,QB,14.72,False,False,4.85,9.870000000000001,6.48,8.24,-1.6300000000000008
00-0039923,2025,11,MIN,QB,6.0,False,False,9.71,3.710000000000001,9.81,3.8100000000000005,0.09999999999999964
00-0039923,2025,12,MIN,QB,0.48,False,False,13.4,12.92,7.73,7.25,-5.67
00-0039923,2025,13,MIN,QB,0.0,False,False,6.09,6.09,9.65,9.65,3.5600000000000005
00-0039923,2025,14,MIN,QB,20.82,False,False,0.44,20.38,6.98,13.84,-6.539999999999999
00-0039923,2025,15,MIN,QB,23.6,False,False,4.23,19.37,8.97,14.63,-4.74
00-0039923,2025,16,MIN,QB,10.32,False,False,10.3,0.019999999999999574,9.24,1.08,1.0600000000000005
00-0039923,2025,17,MIN,QB,0.0,False,False,16.42,16.42,13.18,13.18,-3.240000000000002
00-0039923,2025,18,MIN,QB,7.98,False,False,9.9,1.92,11.37,3.389999999999999,1.4699999999999989
00-0039928,2024,1,CAR,WR,0.0,False,False,0.0,0.0,0.46,0.46,0.46
00-0039936,2024,1,DEN,TE,0.0,False,False,0.0,0.0,0.73,0.73,0.73
00-0039936,2024,2,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,3,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,4,DEN,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2024,5,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,6,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,7,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,8,DEN,TE,0.0,False,False,0.0,0.0,0.04,0.04,0.04
00-0039936,2024,9,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,10,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,11,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,12,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,13,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,15,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,16,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,17,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2024,18,DEN,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2025,1,LAC,TE,0.0,False,False,0.0,0.0,0.14,0.14,0.14
00-0039936,2025,2,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,3,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,4,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,5,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,6,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,7,LAC,TE,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0039936,2025,8,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,9,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,10,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,11,LAC,TE,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0039936,2025,13,LAC,TE,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0039936,2025,14,LAC,TE,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0039936,2025,15,LAC,TE,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0039936,2025,16,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,17,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039936,2025,18,LAC,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0039940,2024,1,SEA,RB,0.0,False,False,0.0,0.0,0.4,0.4,0.4
00-0039941,2024,1,KC,TE,0.0,False,False,0.0,0.0,0.35,0.35,0.35
00-0039941,2025,1,KC,TE,0.0,False,False,0.0,0.0,0.18,0.18,0.18
00-0039942,2024,1,NO,TE,0.0,False,False,0.0,0.0,0.45,0.45,0.45
00-0039952,2024,1,SEA,TE,0.0,False,False,0.0,0.0,0.4,0.4,0.4
00-0039957,2025,1,IND,WR,0.0,False,False,0.0,0.0,0.27,0.27,0.27
00-0040009,2025,1,GB,WR,1.1,False,False,0.0,1.1,0.24,0.8600000000000001,-0.24
00-0040009,2025,2,GB,WR,2.4,False,False,1.1,1.2999999999999998,1.16,1.24,-0.05999999999999983
00-0040009,2025,3,GB,WR,-0.1,True,False,1.56,1.6600000000000001,1.59,1.6900000000000002,0.030000000000000027
00-0040009,2025,4,GB,WR,5.3,False,False,0.99,4.31,1.74,3.5599999999999996,-0.75
00-0040009,2025,6,GB,WR,0.3,False,False,2.1,1.8,1.87,1.57,-0.22999999999999998
00-0040009,2025,7,GB,WR,0.0,False,False,1.41,1.41,1.27,1.27,-0.1399999999999999
00-0040009,2025,8,GB,WR,7.9,False,False,1.43,6.470000000000001,1.53,6.37,-0.10000000000000053
00-0040009,2025,9,GB,WR,3.2,False,False,1.68,1.5200000000000002,1.86,1.34,-0.18000000000000016
00-0040009,2025,10,GB,WR,2.2,False,False,2.44,0.23999999999999977,2.06,0.14000000000000012,-0.09999999999999964
00-0040009,2025,11,GB,WR,4.3,False,False,3.16,1.1399999999999997,3.01,1.29,0.15000000000000036
00-0040009,2025,12,GB,WR,0.0,False,False,3.31,3.31,2.36,2.36,-0.9500000000000002
00-0040009,2025,13,GB,WR,0.0,False,False,2.01,2.01,2.22,2.22,0.2100000000000004
00-0040009,2025,14,GB,WR,0.0,False,False,1.49,1.49,1.06,1.06,-0.42999999999999994
00-0040009,2025,15,GB,WR,0.0,False,False,0.0,0.0,0.26,0.26,0.26
00-0040009,2025,16,GB,WR,0.9,False,False,0.0,0.9,0.1,0.8,-0.09999999999999998
00-0040009,2025,17,GB,WR,0.0,False,False,0.22,0.22,0.25,0.25,0.03
00-0040009,2025,18,GB,WR,0.0,False,False,0.2,0.2,0.35,0.35,0.14999999999999997
00-0040014,2025,1,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,2,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,3,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,4,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,5,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,6,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,7,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,8,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,10,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,11,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,12,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,13,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,14,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,15,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,16,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,17,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040014,2025,18,PHI,QB,0.0,False,False,0.0,0.0,0.0,0.0,0.0
00-0040021,2025,1,DAL,RB,0.0,False,False,0.0,0.0,0.23,0.23,0.23
00-0040021,2025,2,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,3,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,4,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,5,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,6,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,7,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,8,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,9,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,11,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,12,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,13,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,14,DAL,RB,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0040021,2025,15,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,16,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,17,DAL,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040021,2025,18,DAL,RB,10.9,False,False,0.0,10.9,0.01,10.89,-0.009999999999999787
00-0040024,2025,1,PHI,WR,0.0,False,False,0.0,0.0,0.15,0.15,0.15
00-0040024,2025,2,PHI,WR,0.0,False,False,0.0,0.0,0.05,0.05,0.05
00-0040024,2025,3,PHI,WR,0.0,False,False,0.0,0.0,0.16,0.16,0.16
00-0040024,2025,4,PHI,WR,0.0,False,False,0.0,0.0,0.11,0.11,0.11
00-0040024,2025,5,PHI,WR,0.0,False,False,0.0,0.0,0.19,0.19,0.19
00-0040024,2025,6,PHI,WR,0.0,False,False,0.0,0.0,0.08,0.08,0.08
00-0040024,2025,7,PHI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040024,2025,8,PHI,WR,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040024,2025,10,PHI,WR,0.0,False,False,0.0,0.0,0.12,0.12,0.12
00-0040024,2025,11,PHI,WR,0.0,False,False,0.0,0.0,0.21,0.21,0.21
00-0040024,2025,12,PHI,WR,2.7,False,False,0.0,2.7,0.24,2.46,-0.2400000000000002
00-0040024,2025,13,PHI,WR,0.0,False,False,0.62,0.62,0.76,0.76,0.14
00-0040024,2025,14,PHI,WR,2.9,False,False,0.67,2.23,0.91,1.9899999999999998,-0.2400000000000002
00-0040024,2025,15,PHI,WR,4.9,False,False,1.78,3.12,1.12,3.7800000000000002,0.6600000000000001
00-0040024,2025,16,PHI,WR,0.0,False,False,2.75,2.75,2.55,2.55,-0.20000000000000018
00-0040024,2025,17,PHI,WR,1.4,False,False,2.7,1.3000000000000003,2.16,0.7600000000000002,-0.54
00-0040024,2025,18,PHI,WR,6.3,False,False,2.15,4.15,2.81,3.4899999999999998,-0.6600000000000006
00-0040028,2025,1,PHI,RB,0.0,False,False,0.0,0.0,0.15,0.15,0.15
00-0040028,2025,2,PHI,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0040028,2025,13,ARI,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040028,2025,14,ARI,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040028,2025,16,CAR,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040028,2025,17,CAR,RB,0.0,False,False,0.0,0.0,0.01,0.01,0.01
00-0040028,2025,18,CAR,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040030,2025,1,PHI,WR,0.0,False,False,0.0,0.0,0.15,0.15,0.15
00-0040032,2025,1,PHI,RB,0.0,False,False,0.0,0.0,0.15,0.15,0.15
00-0040039,2025,1,LAC,RB,0.0,False,False,0.0,0.0,0.26,0.26,0.26
00-0040039,2025,2,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,3,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,4,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,5,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,6,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,7,LAC,RB,0.0,False,False,0.0,0.0,0.03,0.03,0.03
00-0040039,2025,8,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,9,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,10,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,11,LAC,RB,0.8,False,False,0.0,0.8,0.01,0.79,-0.010000000000000009
00-0040039,2025,13,LAC,RB,0.0,False,False,0.6,0.6,1.15,1.15,0.5499999999999999
00-0040039,2025,14,LAC,RB,0.0,False,False,0.73,0.73,1.22,1.22,0.49
00-0040039,2025,15,LAC,RB,0.0,False,False,0.84,0.84,0.86,0.86,0.020000000000000018
00-0040039,2025,16,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,17,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040039,2025,18,LAC,RB,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040043,2025,17,DAL,WR,0.0,False,False,0.0,0.0,0.32,0.32,0.32
00-0040046,2025,1,DAL,TE,0.0,False,False,0.0,0.0,0.23,0.23,0.23
00-0040046,2025,2,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040046,2025,3,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040046,2025,4,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040046,2025,5,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040046,2025,6,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040046,2025,7,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040046,2025,8,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040046,2025,9,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
00-0040046,2025,11,DAL,TE,0.0,False,False,0.0,0.0,0.02,0.02,0.02
