player,position,season,week,actual_ppr,prediction,model,fold,training_window,weighting_strategy,p25,p50,p75,p90
00-0033873,QB,2023,12,20.8,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,13,13.0,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,14,13.6,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,15,15.7,19.666845070422536,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,16,16.7,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,17,12.0,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,19,18.6,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,20,18.5,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,21,15.1,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0033873,QB,2023,22,25.9,19.666845070422536,existing_methodology,2023,all,none,,,,
00-0033936,QB,2023,3,0.4,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0033936,QB,2023,6,-0.2,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0033936,QB,2023,10,0.2,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0033936,QB,2023,11,0.0,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0033936,QB,2023,13,3.2,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0033936,QB,2023,16,8.4,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0033936,QB,2023,17,9.5,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,1,3.0,9.591666666666667,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,2,25.2,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,3,17.1,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,4,23.4,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,5,8.7,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,6,10.1,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,7,16.1,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,8,22.9,13.985185185185188,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,9,24.9,13.366666666666667,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,10,25.1,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,11,16.9,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,12,4.5,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0033949,QB,2023,14,4.6,15.9462,existing_methodology,2023,all,none,,,,
00-0033958,QB,2023,7,-0.4,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0033958,QB,2023,18,0.0,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0034177,QB,2023,11,-0.6,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0034177,QB,2023,12,7.4,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034177,QB,2023,13,4.1,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0034401,QB,2023,3,6.6,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0034401,QB,2023,6,-2.4,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0034401,QB,2023,12,-0.2,9.636842105263156,existing_methodology,2023,all,none,,,,
00-0034401,QB,2023,13,0.1,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034401,QB,2023,15,0.0,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034401,QB,2023,17,-2.0,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034438,QB,2023,18,-0.3,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034577,QB,2023,2,-0.2,5.992771084337349,existing_methodology,2023,all,none,,,,
00-0034577,QB,2023,3,-0.2,9.591666666666667,existing_methodology,2023,all,none,,,,
00-0034577,QB,2023,4,-0.3,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0034577,QB,2023,6,0.0,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034577,QB,2023,11,-0.2,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034577,QB,2023,15,-0.2,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034577,QB,2023,17,-0.2,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034771,QB,2023,15,0.1,10.595454545454546,existing_methodology,2023,all,none,,,,
00-0034771,QB,2023,16,20.0,5.992771084337349,existing_methodology,2023,all,none,,,,
00-0034771,QB,2023,17,11.5,5.992771084337349,existing_methodology,2023,all,none,,,,
00-0034771,QB,2023,18,8.0,10.242857142857144,existing_methodology,2023,all,none,,,,
00-0034771,QB,2023,19,16.8,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,1,6.6,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,2,22.9,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,3,28.2,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,4,28.1,21.56641173236254,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,5,9.9,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,6,17.1,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,7,33.9,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,8,12.0,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,9,11.5,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,10,13.0,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,11,24.0,19.666845070422536,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,12,15.0,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,14,31.6,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,15,18.5,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,16,22.6,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,17,36.3,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,20,36.1,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034796,QB,2023,21,18.6,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,1,16.0,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,2,18.4,13.366666666666667,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,3,10.0,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,4,22.9,13.985185185185188,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,6,6.8,14.48108108108108,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,7,16.2,13.985185185185188,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,8,21.4,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,9,19.0,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,10,18.3,15.231147540983601,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,11,10.3,14.48108108108108,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,12,13.4,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,13,9.9,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,14,20.1,13.985185185185188,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,15,29.0,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,16,19.8,14.48108108108108,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,17,16.3,15.9462,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,18,6.2,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,19,27.1,15.231147540983601,existing_methodology,2023,all,none,,,,
00-0034855,QB,2023,20,23.5,14.420586361908166,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,1,11.0,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,2,23.7,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,3,21.3,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,4,36.5,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,5,27.8,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,6,13.9,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,7,24.3,19.666845070422536,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,8,29.1,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,9,24.7,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,10,14.4,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,11,22.5,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,12,39.7,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,14,20.5,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,15,16.2,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,16,25.0,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,17,21.2,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,18,23.1,21.119999999999997,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,19,33.5,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034857,QB,2023,20,30.6,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,1,-0.2,16.241284403669727,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,3,-0.1,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,4,-0.1,10.595454545454546,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,5,-0.1,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,10,-0.1,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,13,-0.1,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,15,0.6,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,16,6.1,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,17,-0.2,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034869,QB,2023,18,17.5,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0034955,QB,2023,8,1.7,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0034955,QB,2023,9,5.1,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,1,-0.1,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,11,10.7,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,12,12.0,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,13,26.7,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,14,23.7,12.266666666666666,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,15,19.0,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,16,13.4,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,17,21.1,13.985185185185188,existing_methodology,2023,all,none,,,,
00-0035100,QB,2023,18,18.0,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0035228,QB,2023,10,17.3,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035228,QB,2023,11,21.7,19.666845070422536,existing_methodology,2023,all,none,,,,
00-0035228,QB,2023,12,20.4,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035228,QB,2023,13,11.8,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035228,QB,2023,15,13.3,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035228,QB,2023,16,20.4,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035228,QB,2023,17,23.7,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035228,QB,2023,18,17.8,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035264,QB,2023,15,0.0,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0035264,QB,2023,17,13.6,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0035264,QB,2023,18,13.1,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0035282,QB,2023,14,5.2,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0035282,QB,2023,15,17.4,5.992771084337349,existing_methodology,2023,all,none,,,,
00-0035282,QB,2023,16,17.1,12.14404761904762,existing_methodology,2023,all,none,,,,
00-0035282,QB,2023,17,11.9,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0035282,QB,2023,18,16.0,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,1,0.0,12.14404761904762,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,2,11.1,5.992771084337349,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,3,13.1,5.6279999999999974,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,5,6.3,5.992771084337349,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,6,9.6,12.14404761904762,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,7,27.1,12.14404761904762,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,8,14.8,14.48108108108108,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,9,9.6,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,10,5.7,14.48108108108108,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,12,14.6,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,13,18.7,12.833333333333334,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,14,14.1,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,15,20.6,13.985185185185188,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,16,9.1,13.985185185185188,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,17,13.3,13.366666666666667,existing_methodology,2023,all,none,,,,
00-0035289,QB,2023,18,8.5,13.366666666666667,existing_methodology,2023,all,none,,,,
00-0035704,QB,2023,4,3.6,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0035704,QB,2023,11,-1.9,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0035704,QB,2023,14,15.3,9.671428571428573,existing_methodology,2023,all,none,,,,
00-0035704,QB,2023,15,12.1,5.992771084337349,existing_methodology,2023,all,none,,,,
00-0035710,QB,2023,1,4.5,22.48033333333333,existing_methodology,2023,all,none,,,,
00-0035710,QB,2023,2,30.7,20.513428571428573,existing_methodology,2023,all,none,,,,
00-0035710,QB,2023,3,4.0,19.666845070422536,existing_methodology,2023,all,none,,,,
00-0035710,QB,2023,4,8.7,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035710,QB,2023,5,7.2,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035710,QB,2023,9,1.9,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0035993,QB,2023,4,0.8,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0035993,QB,2023,7,0.0,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0035993,QB,2023,9,6.3,10.595454545454546,existing_methodology,2023,all,none,,,,
00-0035993,QB,2023,17,4.7,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0035993,QB,2023,18,13.8,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,1,27.1,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,2,12.3,16.241284403669727,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,3,28.4,15.9462,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,4,14.0,16.241284403669727,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,5,16.9,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,6,22.5,15.231147540983601,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,7,10.3,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,8,21.8,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,9,12.4,15.9462,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,11,17.6,15.9462,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,12,7.8,16.241284403669727,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,13,19.2,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,14,11.1,15.9462,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,15,13.0,16.549240875912407,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,16,15.5,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,17,14.9,14.48108108108108,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,18,7.6,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0036212,QB,2023,19,12.5,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,1,23.0,2.9163636363636365,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,2,20.3,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,3,24.3,12.345669811320752,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,4,17.6,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,5,5.0,16.241284403669727,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,7,15.3,15.9462,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,8,14.6,15.231147540983601,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,9,13.8,14.48108108108108,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,10,16.7,14.48108108108108,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,11,20.9,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,12,26.6,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,13,23.7,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,14,8.9,15.231147540983601,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,15,17.5,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,16,24.0,14.312188405797098,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,17,28.4,14.876561983471069,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,18,18.5,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,19,22.8,16.549240875912407,existing_methodology,2023,all,none,,,,
00-0036264,QB,2023,20,14.1,15.679466666666666,existing_methodology,2023,all,none,,,,
00-0036355,QB,2023,1,20.9,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0036355,QB,2023,2,22.2,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0036355,QB,2023,3,29.3,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0036355,QB,2023,4,23.4,17.73887356321839,existing_methodology,2023,all,none,,,,
00-0036355,QB,2023,6,19.1,18.332836555360277,existing_methodology,2023,all,none,,,,
00-0036355,QB,2023,7,10.9,19.666845070422536,existing_methodology,2023,all,none,,,,
00-0036355,QB,2023,8,24.0,19.666845070422536,existing_methodology,2023,all,none,,,,
00-0036355,QB,2023,9,7.1,17.73887356321839,existing_methodology,2023,all,none,,,,
